birth_year,gender,user_type,origin_station_id,desti_station_id,rent_hour,return_hour,rent_minute_of_day,return_minute_of_day
1985,\N,내국인,ST-3072,ST-59,10,10,625,629
1997,\N,내국인,ST-1733,ST-663,8,8,488,490
1997,F,내국인,ST-306,ST-3072,8,8,499,515
1995,\N,내국인,ST-2563,ST-1699,7,7,423,428
1991,M,내국인,ST-1321,ST-3072,6,7,415,423
1988,M,내국인,ST-59,ST-3142,19,19,1175,1185
1993,\N,내국인,ST-3142,ST-3142,19,19,1174,1176
2000,\N,내국인,ST-3142,ST-417,23,23,1393,1405
1995,M,내국인,ST-3142,ST-1321,21,21,1269,1273
\N,F,내국인,ST-664,ST-2006,18,18,1086,1095
1987,M,내국인,ST-3061,ST-3061,8,8,514,514
2003,M,내국인,ST-3204,ST-3204,15,15,906,912
\N,M,내국인,ST-59,ST-3142,18,18,1085,1092
1991,\N,내국인,ST-306,ST-3235,20,20,1203,1208
1989,M,내국인,ST-1964,ST-1218,20,20,1224,1233
1997,\N,내국인,ST-306,ST-3072,15,15,935,945
1974,M,내국인,ST-3072,ST-1321,18,18,1089,1098
1972,M,내국인,ST-3072,ST-3072,18,18,1092,1095
1996,M,내국인,ST-2559,ST-664,9,9,571,574
1998,\N,내국인,ST-2563,ST-285,13,13,808,811
\N,F,내국인,ST-2563,ST-664,17,18,1079,1081
1998,\N,내국인,ST-3235,ST-3235,7,7,462,462
1990,F,내국인,ST-417,ST-417,18,18,1115,1115
1979,\N,내국인,ST-663,ST-2559,18,18,1105,1111
1972,M,내국인,ST-1218,ST-1964,5,5,352,358
1992,\N,내국인,ST-662,ST-1964,13,14,837,846
1970,M,내국인,ST-1733,ST-664,19,19,1184,1187
\N,M,내국인,ST-1733,ST-664,19,19,1184,1186
2000,F,내국인,ST-1964,ST-662,18,18,1108,1116
1972,\N,내국인,ST-1699,ST-306,17,17,1033,1040
1982,F,내국인,ST-3142,ST-3142,18,18,1116,1117
1999,M,내국인,ST-1699,ST-1699,11,11,673,690
1986,\N,내국인,ST-306,ST-3235,17,17,1058,1063
1998,M,내국인,ST-1733,ST-1699,11,11,695,702
1993,M,내국인,ST-664,ST-664,21,21,1285,1307
1958,M,내국인,ST-1964,ST-417,19,19,1169,1175
1988,M,내국인,ST-59,ST-3072,10,11,657,661
1981,F,내국인,ST-1699,ST-285,16,16,969,973
1980,F,내국인,ST-3072,ST-306,12,12,749,760
1979,M,내국인,ST-1699,ST-3142,17,18,1077,1083
1972,\N,내국인,ST-664,ST-417,21,21,1271,1278
1998,F,내국인,ST-663,ST-2559,22,22,1334,1340
1975,M,내국인,ST-662,ST-663,19,19,1167,1173
1998,\N,내국인,ST-2563,ST-664,18,18,1104,1109
1991,F,내국인,ST-3204,ST-3142,18,18,1105,1109
\N,M,내국인,ST-1733,ST-417,13,13,808,816
1997,F,내국인,ST-3204,ST-3204,9,9,599,599
1984,\N,내국인,ST-59,ST-59,17,17,1030,1030
1967,M,내국인,ST-417,ST-3142,8,8,511,523
1994,F,내국인,ST-2563,ST-664,17,17,1025,1031
1999,M,내국인,ST-1218,ST-664,21,21,1264,1268
1973,\N,내국인,ST-1964,ST-663,7,7,472,476
1971,M,내국인,ST-3142,ST-3235,20,20,1218,1223
1997,F,내국인,ST-1321,ST-59,7,8,475,480
1989,M,내국인,ST-3235,ST-3072,18,19,1131,1143
1988,\N,내국인,ST-306,ST-3072,9,9,569,576
1951,\N,내국인,ST-285,ST-285,13,14,829,847
1971,F,내국인,ST-663,ST-663,15,15,907,907
2005,\N,내국인,ST-663,ST-2559,14,14,882,887
1933,M,내국인,ST-3072,ST-3061,15,15,921,933
1983,M,내국인,ST-1733,ST-1964,13,13,787,789
1991,F,내국인,ST-663,ST-1964,13,13,796,801
1988,\N,내국인,ST-1964,ST-1733,21,22,1316,1330
1994,M,내국인,ST-306,ST-3142,13,14,837,840
1993,F,내국인,ST-662,ST-664,18,18,1117,1138
\N,F,내국인,ST-417,ST-664,17,17,1030,1037
1978,M,내국인,ST-664,ST-2563,19,19,1153,1158
1993,M,내국인,ST-3204,ST-3072,12,12,764,771
1991,M,내국인,ST-3204,ST-3142,18,18,1118,1123
\N,F,내국인,ST-1699,ST-417,12,12,729,739
1995,\N,내국인,ST-3204,ST-3142,19,19,1145,1150
1991,\N,내국인,ST-663,ST-663,9,9,549,549
1972,M,내국인,ST-1733,ST-2559,0,0,49,54
1995,M,내국인,ST-664,ST-417,8,8,533,538
1998,\N,내국인,ST-3142,ST-3235,4,4,241,246
1964,F,내국인,ST-417,ST-417,13,13,812,813
1991,F,내국인,ST-1964,ST-417,8,8,521,530
1983,M,내국인,ST-3061,ST-59,8,8,494,497
1998,\N,내국인,ST-664,ST-664,18,18,1119,1119
1998,M,내국인,ST-417,ST-663,14,14,857,863
1996,F,내국인,ST-59,ST-1321,21,21,1264,1271
1995,F,내국인,ST-1699,ST-1964,12,12,745,752
2001,M,내국인,ST-664,ST-2559,20,20,1230,1235
1979,M,내국인,ST-1699,ST-664,21,21,1295,1301
1973,F,내국인,ST-2559,ST-663,7,7,440,443
1989,F,내국인,ST-1218,ST-664,18,18,1116,1124
1988,F,내국인,ST-664,ST-662,21,21,1279,1285
1984,M,내국인,ST-1964,ST-663,14,14,890,896
2003,F,내국인,ST-417,ST-417,16,16,973,987
1985,\N,내국인,ST-3235,ST-59,9,9,577,583
1988,M,내국인,ST-3142,ST-3235,22,22,1338,1348
1990,M,내국인,ST-2563,ST-664,8,8,524,530
2001,\N,내국인,ST-1699,ST-3142,16,16,1001,1009
2001,\N,내국인,ST-3142,ST-3142,21,21,1314,1314
1991,\N,내국인,ST-2563,ST-664,8,8,515,518
1994,M,내국인,ST-3204,ST-3072,9,9,578,588
2001,F,내국인,ST-662,ST-1964,14,14,874,881
2000,F,내국인,ST-664,ST-664,12,12,757,758
\N,M,내국인,ST-1699,ST-1964,18,18,1088,1098
1988,F,내국인,ST-3235,ST-306,7,7,451,455
1998,\N,내국인,ST-1218,ST-1964,8,8,516,521
1989,M,내국인,ST-417,ST-664,17,17,1029,1043
1970,F,내국인,ST-663,ST-1218,21,22,1319,1322
1992,M,내국인,ST-417,ST-664,18,18,1085,1091
1999,F,내국인,ST-663,ST-417,13,13,799,805
1993,M,내국인,ST-3235,ST-3072,9,9,542,554
1994,F,내국인,ST-285,ST-3142,22,22,1333,1344
1969,M,내국인,ST-59,ST-1321,17,17,1036,1041
1990,\N,내국인,ST-664,ST-1733,19,19,1140,1142
1989,M,내국인,ST-664,ST-1699,8,8,524,529
\N,M,내국인,ST-285,ST-285,19,19,1142,1143
1995,M,내국인,ST-3204,ST-3142,12,12,741,744
1982,M,내국인,ST-1218,ST-664,18,19,1138,1143
1994,\N,내국인,ST-2559,ST-662,18,18,1091,1094
1986,M,내국인,ST-417,ST-1964,5,6,354,360
1997,F,내국인,ST-285,ST-1699,8,8,530,532
1980,\N,내국인,ST-3142,ST-3142,22,22,1335,1335
1994,,내국인,ST-1699,ST-664,21,21,1297,1304
1988,\N,내국인,ST-1733,ST-1964,22,22,1359,1362
1998,\N,내국인,ST-2563,ST-1964,6,6,375,381
1986,M,내국인,ST-3142,ST-3204,7,7,446,448
1981,\N,내국인,ST-1964,ST-1964,19,19,1157,1158
1950,M,내국인,ST-3142,ST-1699,8,8,510,515
1971,\N,내국인,ST-1964,ST-1964,15,15,928,930
1983,\N,내국인,ST-285,ST-417,18,18,1115,1120
1996,M,내국인,ST-306,ST-306,10,10,629,629
1997,M,내국인,ST-664,ST-1699,8,8,524,530
1989,F,내국인,ST-3142,ST-3142,11,11,696,697
\N,F,내국인,ST-663,ST-2559,22,22,1344,1353
1985,M,내국인,ST-1964,ST-417,16,16,988,996
1985,\N,내국인,ST-1321,ST-3142,17,18,1079,1082
1981,M,내국인,ST-3072,ST-3061,13,13,781,783
1990,F,내국인,ST-3072,ST-3204,11,11,703,711
1994,F,내국인,ST-664,ST-2006,18,18,1084,1097
1992,M,내국인,ST-664,ST-417,8,8,497,505
\N,M,내국인,ST-1964,ST-2563,21,21,1305,1309
1973,M,내국인,ST-2559,ST-1218,22,22,1341,1343
1984,M,내국인,ST-306,ST-3204,23,23,1382,1385
\N,\N,내국인,ST-3142,ST-1964,15,15,936,947
1997,F,내국인,ST-3142,ST-3235,11,11,678,683
\N,M,내국인,ST-662,ST-664,5,5,347,354
1979,M,내국인,ST-3072,ST-3142,18,19,1139,1158
1993,\N,내국인,ST-3142,ST-1699,11,11,697,702
1985,F,내국인,ST-664,ST-1733,7,7,468,471
2006,M,내국인,ST-1218,ST-663,7,8,479,482
1998,M,내국인,ST-664,ST-1218,19,19,1187,1193
1981,\N,내국인,ST-663,ST-1964,13,13,805,810
2005,M,내국인,ST-1218,ST-662,23,23,1416,1418
\N,M,내국인,ST-285,ST-2563,22,22,1355,1360
1989,M,내국인,ST-2559,ST-664,12,12,754,766
1983,M,내국인,ST-664,ST-2563,8,8,492,496
1994,M,내국인,ST-3204,ST-3204,23,23,1413,1435
1989,F,내국인,ST-663,ST-1964,16,16,1002,1009
1996,F,내국인,ST-59,ST-1321,20,20,1243,1248
2004,M,내국인,ST-2006,ST-663,9,9,544,550
1999,F,내국인,ST-664,ST-2563,8,8,526,530
1977,F,내국인,ST-664,ST-664,18,18,1098,1099
1993,M,내국인,ST-3142,ST-662,19,19,1159,1177
2001,M,내국인,ST-664,ST-2559,9,9,567,572
1969,\N,내국인,ST-1699,ST-3142,17,17,1057,1062
1965,M,내국인,ST-3072,ST-3142,15,15,940,950
1991,M,내국인,ST-59,ST-3072,9,9,591,594
1994,\N,내국인,ST-664,ST-1733,15,15,900,905
1985,\N,내국인,ST-662,ST-1964,19,19,1150,1170
1996,M,내국인,ST-3142,ST-3072,8,8,499,508
1993,\N,내국인,ST-1699,ST-1699,17,17,1047,1047
1983,M,내국인,ST-662,ST-662,13,13,833,838
1990,\N,내국인,ST-1733,ST-1733,15,15,900,901
1979,\N,내국인,ST-663,ST-2559,18,18,1100,1104
1996,M,내국인,ST-417,ST-1699,10,10,632,638
1994,M,내국인,ST-2563,ST-285,7,7,448,452
2000,M,내국인,ST-285,ST-664,12,13,776,784
1972,\N,내국인,ST-417,ST-664,6,6,393,399
1998,F,내국인,ST-417,ST-285,18,18,1088,1093
\N,F,내국인,ST-3235,ST-306,9,9,541,545
1996,\N,내국인,ST-662,ST-664,6,6,372,376
1982,F,내국인,ST-664,ST-2563,9,9,555,559
1992,F,내국인,ST-3142,ST-2563,19,19,1153,1163
1995,M,내국인,ST-285,ST-417,22,22,1344,1351
1988,M,내국인,ST-664,ST-664,19,19,1168,1169
1998,F,내국인,ST-285,ST-3142,21,21,1280,1299
1978,M,내국인,ST-1218,ST-1218,2,2,169,172
1993,M,내국인,ST-306,ST-3142,19,19,1180,1195
1978,M,내국인,ST-662,ST-1964,18,18,1103,1108
2003,,내국인,ST-1733,ST-1964,9,9,587,589
2003,\N,내국인,ST-285,ST-417,15,15,941,948
1996,\N,내국인,ST-306,ST-3072,8,8,506,517
1985,F,내국인,ST-1964,ST-662,8,8,523,531
1993,M,내국인,ST-306,ST-3072,9,9,557,568
1999,,내국인,ST-663,ST-664,9,10,579,600
1997,\N,내국인,ST-1733,ST-663,7,8,479,481
1991,\N,내국인,ST-2563,ST-664,8,8,514,518
1989,M,내국인,ST-664,ST-3142,18,19,1131,1141
1989,M,내국인,ST-1964,ST-662,20,20,1222,1226
\N,M,내국인,ST-3072,ST-3142,11,11,695,708
1980,\N,내국인,ST-3235,ST-3072,15,15,904,914
1989,M,내국인,ST-3072,ST-3072,11,11,682,686
1983,\N,내국인,ST-417,ST-285,18,18,1093,1098
1996,M,내국인,ST-662,ST-1699,8,8,506,519
2001,M,내국인,ST-1218,ST-285,11,11,698,710
1996,M,내국인,ST-662,ST-664,17,17,1068,1077
2002,M,내국인,ST-1733,ST-664,10,10,617,620
1997,\N,내국인,ST-3072,ST-664,16,16,963,989
2009,M,내국인,ST-1733,ST-1733,7,7,446,476
2067,F,내국인,ST-2006,ST-2006,13,13,786,789
1984,F,내국인,ST-417,ST-664,18,18,1084,1091
1996,\N,내국인,ST-3235,ST-306,15,15,908,914
1990,M,내국인,ST-3235,ST-306,7,7,465,470
1999,F,내국인,ST-3204,ST-1699,8,8,515,525
1982,,내국인,ST-417,ST-59,8,8,501,518
1974,M,내국인,ST-664,ST-2559,22,22,1338,1343
1966,M,내국인,ST-59,ST-3061,19,19,1177,1180
1994,M,내국인,ST-663,ST-1218,20,20,1216,1220
1990,M,내국인,ST-3235,ST-59,6,6,365,375
1967,M,내국인,ST-417,ST-3142,12,12,752,761
1989,\N,내국인,ST-59,ST-3061,7,7,471,474
1992,M,내국인,ST-417,ST-664,8,8,501,507
1975,M,내국인,ST-664,ST-664,21,21,1274,1295
1992,M,내국인,ST-3072,ST-3061,8,8,482,486
2003,F,내국인,ST-306,ST-3142,11,11,709,714
1970,M,내국인,ST-1699,ST-59,16,16,995,1012
1993,\N,내국인,ST-1218,ST-1964,6,6,403,408
1988,M,내국인,ST-664,ST-417,18,18,1128,1136
1964,F,내국인,ST-662,ST-663,10,10,627,636
1980,F,내국인,ST-664,ST-2006,8,8,513,523
2006,M,내국인,ST-417,ST-417,21,21,1315,1316
\N,\N,내국인,ST-663,ST-1964,18,18,1080,1086
1985,\N,내국인,ST-3072,ST-1321,16,16,1011,1017
1992,M,내국인,ST-2563,ST-664,18,18,1095,1100
1994,M,내국인,ST-664,ST-2563,10,10,606,611
1991,\N,내국인,ST-417,ST-285,7,7,447,453
1998,\N,내국인,ST-3142,ST-1321,22,22,1331,1336
\N,M,내국인,ST-1699,ST-417,8,8,487,497
1980,\N,내국인,ST-59,ST-3142,17,17,1057,1072
1996,\N,내국인,ST-1964,ST-1964,12,12,744,745
1987,M,내국인,ST-664,ST-662,14,14,868,876
1994,M,내국인,ST-3061,ST-3204,17,17,1026,1032
1994,M,내국인,ST-3204,ST-3142,6,6,398,400
2000,\N,내국인,ST-3072,ST-3204,13,13,795,804
1992,M,내국인,ST-285,ST-1699,8,8,525,527
1974,M,내국인,ST-3072,ST-664,14,14,867,890
1996,\N,내국인,ST-663,ST-663,21,21,1269,1270
2005,M,내국인,ST-417,ST-2563,23,23,1420,1423
