birth_year,gender,user_type,origin_station_id,desti_station_id,rent_hour,return_hour,rent_minute_of_day,return_minute_of_day
1995,F,내국인,ST-1938,ST-624,7,7,470,472
1997,M,내국인,ST-1938,ST-1141,17,17,1045,1050
1992,M,내국인,ST-1141,ST-1938,18,18,1107,1114
1991,M,내국인,ST-637,ST-1149,7,7,460,469
1995,\N,내국인,ST-624,ST-624,21,21,1269,1270
1994,F,내국인,ST-1938,ST-2642,19,19,1179,1185
1996,M,내국인,ST-1149,ST-637,20,20,1201,1209
1990,\N,내국인,ST-637,ST-1149,7,7,469,474
1991,M,내국인,ST-1938,ST-3219,18,18,1099,1115
\N,F,내국인,ST-3029,ST-2642,8,9,537,546
1948,M,내국인,ST-1938,ST-1938,17,17,1035,1060
1975,M,내국인,ST-1938,ST-1142,19,19,1186,1192
1990,F,내국인,ST-2641,ST-1938,8,8,503,516
1995,M,내국인,ST-2641,ST-1938,9,9,549,560
1993,M,내국인,ST-2642,ST-1938,15,15,941,948
1993,\N,내국인,ST-3029,ST-1938,8,8,519,523
1972,M,내국인,ST-2642,ST-1938,17,17,1047,1056
1988,M,내국인,ST-3236,ST-1938,8,8,526,533
1994,M,내국인,ST-1142,ST-1140,7,7,468,472
1986,\N,내국인,ST-1149,ST-637,17,17,1060,1066
1992,M,내국인,ST-2641,ST-1938,11,12,718,737
\N,M,내국인,ST-637,ST-2642,8,8,511,516
1988,M,내국인,ST-1938,ST-2642,18,19,1134,1145
1997,M,내국인,ST-2642,ST-1141,8,8,494,498
2002,F,내국인,ST-3029,ST-1938,15,15,920,927
1994,F,내국인,ST-624,ST-2642,9,9,585,596
1980,M,내국인,ST-1938,ST-1140,7,7,462,467
1992,,내국인,ST-2642,ST-1149,8,8,519,525
1994,M,내국인,ST-625,ST-1149,8,9,537,542
1997,\N,내국인,ST-3219,ST-637,8,8,530,533
1977,M,내국인,ST-1938,ST-2642,20,20,1231,1240
1980,M,내국인,ST-1938,ST-1142,15,15,928,936
1974,M,내국인,ST-1938,ST-637,18,18,1095,1107
1993,M,내국인,ST-1149,ST-2642,17,17,1032,1037
1984,\N,내국인,ST-1938,ST-2642,15,15,937,946
1988,M,내국인,ST-624,ST-1938,8,8,507,509
1987,F,내국인,ST-1149,ST-637,18,18,1089,1098
1995,F,내국인,ST-637,ST-625,21,21,1274,1280
1988,M,내국인,ST-2642,ST-1149,8,8,507,514
1975,M,내국인,ST-2642,ST-624,7,7,430,436
1972,M,내국인,ST-1938,ST-3029,22,22,1325,1330
1993,F,내국인,ST-1938,ST-2642,11,11,698,708
\N,F,내국인,ST-637,ST-3236,12,13,774,784
1992,\N,내국인,ST-1938,ST-1142,19,19,1146,1156
1996,F,내국인,ST-1938,ST-625,17,17,1047,1059
\N,M,내국인,ST-1149,ST-637,18,18,1091,1101
2000,\N,내국인,ST-1142,ST-1938,6,6,386,395
1997,\N,내국인,ST-1142,ST-1938,6,6,395,403
1988,M,내국인,ST-1142,ST-1140,8,8,511,517
\N,M,내국인,ST-2642,ST-637,18,18,1127,1133
1999,M,내국인,ST-1149,ST-1141,21,21,1275,1277
\N,\N,비회원,ST-1140,ST-1140,17,17,1026,1026
1998,M,내국인,ST-1938,ST-3219,18,18,1098,1105
1992,\N,내국인,ST-1938,ST-3029,7,7,458,466
1993,F,내국인,ST-3236,ST-2642,17,17,1036,1041
1994,M,내국인,ST-625,ST-1149,7,7,466,471
1989,F,내국인,ST-1938,ST-1141,7,7,436,442
1977,\N,내국인,ST-624,ST-625,15,15,905,915
1990,M,내국인,ST-3029,ST-1938,7,7,453,459
2000,\N,내국인,ST-1938,ST-3029,20,20,1211,1215
\N,M,내국인,ST-1142,ST-1938,7,7,464,472
2000,\N,내국인,ST-1142,ST-1938,19,19,1156,1166
1994,\N,내국인,ST-3029,ST-1938,8,8,493,499
2000,M,내국인,ST-1140,ST-1142,18,18,1122,1129
2004,M,내국인,ST-2642,ST-1938,10,10,640,647
1994,\N,내국인,ST-2642,ST-625,19,19,1147,1155
1995,M,내국인,ST-3029,ST-2642,8,8,513,519
1992,,내국인,ST-1938,ST-1142,19,19,1160,1166
1994,\N,내국인,ST-625,ST-2642,8,8,523,529
1962,M,내국인,ST-2642,ST-2642,9,9,550,572
1968,F,내국인,ST-1149,ST-2642,19,19,1167,1174
2002,M,내국인,ST-2642,ST-637,12,13,774,781
1971,M,내국인,ST-1938,ST-3219,7,7,464,471
1996,M,내국인,ST-3029,ST-1938,9,9,561,565
1992,F,내국인,ST-1938,ST-3029,18,18,1089,1095
1989,\N,내국인,ST-3219,ST-3236,19,19,1164,1174
1990,F,내국인,ST-1938,ST-637,20,20,1216,1226
1992,F,내국인,ST-3029,ST-2642,13,13,785,800
1981,\N,내국인,ST-1142,ST-1938,8,8,487,496
1987,M,내국인,ST-1142,ST-1938,8,8,510,517
1988,F,내국인,ST-1142,ST-1142,17,17,1029,1030
\N,\N,내국인,ST-1938,ST-625,23,23,1404,1416
1978,\N,내국인,ST-2642,ST-2642,10,10,628,632
\N,\N,내국인,ST-1142,ST-1149,8,8,513,519
1991,\N,내국인,ST-637,ST-1149,11,11,675,682
1990,\N,내국인,ST-1142,ST-637,6,7,419,425
1992,M,내국인,ST-1149,ST-2641,19,19,1149,1160
2000,M,내국인,ST-1142,ST-1140,9,9,558,562
1991,\N,내국인,ST-1141,ST-2642,16,16,1006,1012
1986,\N,내국인,ST-1938,ST-1938,9,9,546,548
1993,M,내국인,ST-1141,ST-2642,11,11,678,684
1998,\N,내국인,ST-1938,ST-1141,7,7,427,437
1995,\N,내국인,ST-1938,ST-624,8,9,536,540
1992,,내국인,ST-3029,ST-1938,8,8,503,506
1995,\N,내국인,ST-2641,ST-2642,20,20,1231,1243
1986,M,내국인,ST-637,ST-1938,18,19,1119,1140
1981,M,내국인,ST-1938,ST-1938,8,8,488,488
1996,M,내국인,ST-3029,ST-1938,9,9,560,564
\N,\N,내국인,ST-2642,ST-637,22,23,1374,1384
1988,M,내국인,ST-1938,ST-3219,23,23,1408,1413
1993,M,내국인,ST-1149,ST-2642,17,17,1031,1035
1995,\N,내국인,ST-2642,ST-1938,8,8,491,498
1973,F,내국인,ST-3219,ST-2642,12,12,744,754
1994,F,내국인,ST-2642,ST-1938,19,19,1141,1150
1994,M,내국인,ST-1149,ST-1938,15,15,931,935
1995,\N,내국인,ST-1149,ST-637,17,17,1068,1076
1972,\N,내국인,ST-2642,ST-3029,7,8,469,481
1998,\N,내국인,ST-1141,ST-2642,16,16,994,1000
\N,F,내국인,ST-1141,ST-1938,9,9,548,554
1997,\N,내국인,ST-2642,ST-1142,19,19,1190,1197
1999,F,내국인,ST-637,ST-1142,17,17,1059,1065
1990,M,내국인,ST-2641,ST-1938,18,18,1103,1117
1997,M,내국인,ST-637,ST-1149,7,7,450,456
1990,F,내국인,ST-637,ST-1938,8,8,508,518
1990,M,내국인,ST-1149,ST-2642,20,20,1235,1242
1977,M,내국인,ST-625,ST-637,17,17,1043,1045
1986,M,내국인,ST-637,ST-1140,13,14,833,847
1993,M,내국인,ST-625,ST-1938,14,15,895,903
1994,M,내국인,ST-1142,ST-1140,8,8,526,530
1992,M,내국인,ST-3219,ST-2641,18,18,1107,1115
1997,F,내국인,ST-2642,ST-1140,18,18,1119,1132
1988,M,내국인,ST-1142,ST-1140,8,8,524,528
1990,M,내국인,ST-3029,ST-1938,8,8,500,504
1991,\N,내국인,ST-2642,ST-1141,6,6,361,366
1990,M,내국인,ST-1938,ST-3219,7,7,468,474
1975,\N,내국인,ST-2642,ST-1141,8,8,498,504
1998,M,내국인,ST-3219,ST-2642,20,20,1229,1236
1996,M,내국인,ST-2642,ST-1938,19,19,1147,1158
1992,F,내국인,ST-2642,ST-624,8,8,515,526
1987,M,내국인,ST-1938,ST-1142,18,18,1110,1120
1992,,내국인,ST-3029,ST-1938,8,8,505,509
1993,M,내국인,ST-1149,ST-2642,20,20,1238,1244
\N,M,내국인,ST-1938,ST-1142,17,17,1069,1075
1996,M,내국인,ST-1938,ST-1142,20,20,1217,1229
1988,M,내국인,ST-637,ST-1149,19,19,1179,1185
1984,F,내국인,ST-1149,ST-1142,18,18,1093,1103
1993,\N,내국인,ST-2642,ST-1149,8,8,516,523
1999,F,내국인,ST-1938,ST-2642,19,19,1161,1170
1994,\N,내국인,ST-624,ST-1938,7,7,472,474
1991,\N,내국인,ST-3029,ST-1140,9,9,571,575
1995,M,내국인,ST-2641,ST-1938,9,9,560,572
2004,F,내국인,ST-1938,ST-3029,23,0,1437,1
1974,\N,내국인,ST-1149,ST-2641,21,21,1260,1272
1995,\N,내국인,ST-1149,ST-637,19,19,1145,1153
1993,\N,내국인,ST-1938,ST-3219,18,18,1087,1098
1984,\N,내국인,ST-3219,ST-624,8,8,494,498
1969,M,내국인,ST-1938,ST-637,14,14,851,862
1985,M,내국인,ST-1938,ST-1149,0,0,17,20
1985,,내국인,ST-637,ST-1149,8,8,493,499
1995,M,내국인,ST-2642,ST-1938,23,23,1425,1434
1968,\N,내국인,ST-1141,ST-1938,20,20,1231,1242
2007,M,내국인,ST-625,ST-1938,12,12,749,761
1991,\N,내국인,ST-637,ST-1938,8,8,517,524
1996,M,내국인,ST-1141,ST-1938,15,15,951,957
1996,M,내국인,ST-1140,ST-1938,14,14,850,856
1984,\N,내국인,ST-3219,ST-624,7,7,475,479
1995,M,내국인,ST-1938,ST-1142,18,18,1128,1134
1992,F,내국인,ST-1141,ST-2642,8,8,490,496
1988,M,내국인,ST-2642,ST-1141,10,10,624,631
1998,M,내국인,ST-1938,ST-3236,18,18,1116,1122
1991,\N,내국인,ST-637,ST-1938,8,8,520,528
1974,\N,내국인,ST-637,ST-1149,8,8,497,504
\N,\N,내국인,ST-3236,ST-2642,21,21,1267,1274
1987,M,내국인,ST-1149,ST-2642,17,18,1079,1084
1989,F,내국인,ST-1142,ST-1938,5,5,339,346
1994,F,내국인,ST-1938,ST-3219,19,20,1191,1203
1979,\N,내국인,ST-1938,ST-624,8,8,510,514
1993,M,내국인,ST-1938,ST-1141,8,8,486,493
1986,\N,내국인,ST-1142,ST-1938,8,8,525,531
1992,F,내국인,ST-1141,ST-1149,8,8,490,492
1996,F,내국인,ST-3219,ST-1938,9,9,542,548
1999,M,내국인,ST-1142,ST-1938,8,8,498,504
1984,M,내국인,ST-3029,ST-1938,21,21,1267,1272
\N,M,내국인,ST-1938,ST-1142,17,17,1034,1040
1998,F,내국인,ST-624,ST-1938,18,18,1109,1113
2000,F,내국인,ST-3029,ST-3219,6,6,375,380
1971,\N,내국인,ST-3029,ST-1938,18,18,1091,1098
1995,F,내국인,ST-1142,ST-2642,9,9,581,590
1996,M,내국인,ST-2641,ST-1938,9,9,575,586
1901,\N,내국인,ST-1149,ST-1938,7,7,468,471
1992,M,내국인,ST-3029,ST-1141,11,11,683,703
1984,M,내국인,ST-637,ST-1149,8,8,484,491
1994,M,내국인,ST-1938,ST-1142,18,18,1103,1109
1989,\N,내국인,ST-3236,ST-1938,7,7,435,439
1995,M,내국인,ST-3029,ST-2642,7,7,455,464
1989,M,내국인,ST-637,ST-624,7,7,445,454
1997,F,내국인,ST-624,ST-1938,8,8,504,506
1966,M,내국인,ST-1142,ST-1140,7,7,474,478
1998,F,내국인,ST-637,ST-1938,8,8,492,500
1994,M,내국인,ST-1140,ST-1142,16,16,978,982
1994,M,내국인,ST-3219,ST-637,8,8,534,538
1993,M,내국인,ST-1938,ST-3219,19,19,1140,1148
1987,F,내국인,ST-2641,ST-2642,12,12,742,754
1998,F,내국인,ST-1938,ST-1149,18,18,1093,1099
1968,M,내국인,ST-624,ST-2642,17,18,1073,1093
1988,F,내국인,ST-1149,ST-625,15,15,904,912
1983,F,내국인,ST-2642,ST-1141,19,19,1146,1152
1992,\N,내국인,ST-1141,ST-1938,11,11,678,687
1992,F,내국인,ST-1938,ST-3236,18,18,1115,1122
1980,M,내국인,ST-2642,ST-2642,13,13,794,806
1991,\N,내국인,ST-1938,ST-3029,19,19,1160,1168
1978,M,내국인,ST-1938,ST-625,21,22,1310,1320
1997,M,내국인,ST-3219,ST-1938,8,8,492,499
1987,\N,내국인,ST-2642,ST-1938,17,17,1064,1072
\N,\N,내국인,ST-1142,ST-1149,8,8,522,527
1988,M,내국인,ST-1141,ST-2642,17,17,1033,1037
1975,M,내국인,ST-1142,ST-1938,7,7,428,437
1994,F,내국인,ST-3219,ST-1938,19,19,1159,1173
1997,F,내국인,ST-3029,ST-3029,20,20,1209,1228
1993,M,내국인,ST-2642,ST-3236,18,18,1089,1095
1978,\N,내국인,ST-637,ST-1938,19,19,1154,1166
1993,\N,내국인,ST-1938,ST-3029,7,7,472,476
\N,M,내국인,ST-1938,ST-3029,19,19,1175,1180
1987,M,내국인,ST-1938,ST-625,12,12,746,756
1972,M,내국인,ST-3029,ST-1938,7,7,423,427
1996,F,내국인,ST-1938,ST-3029,11,11,702,708
1974,M,내국인,ST-1938,ST-3236,8,8,521,529
1998,M,내국인,ST-3219,ST-1938,8,8,496,502
1974,M,내국인,ST-3236,ST-1938,17,17,1044,1050
2002,F,내국인,ST-3029,ST-1938,15,15,907,915
1989,M,내국인,ST-624,ST-2642,17,17,1057,1066
1992,F,내국인,ST-1938,ST-1141,14,14,843,853
1983,F,내국인,ST-2642,ST-1149,8,8,520,525
1992,F,내국인,ST-625,ST-625,19,19,1167,1182
1994,F,내국인,ST-1938,ST-625,20,20,1208,1221
2002,F,내국인,ST-1938,ST-2642,23,0,1438,6
1981,\N,내국인,ST-3219,ST-1938,8,8,488,496
1999,M,내국인,ST-3219,ST-1938,23,0,1438,4
\N,\N,내국인,ST-3236,ST-3236,20,20,1209,1218
1995,M,내국인,ST-637,ST-1142,17,17,1038,1043
1995,\N,내국인,ST-1938,ST-624,8,8,481,483
1996,M,내국인,ST-625,ST-2642,8,8,503,508
1975,\N,내국인,ST-625,ST-1149,8,8,496,503
1990,F,내국인,ST-625,ST-2642,7,8,476,483
1986,M,내국인,ST-3236,ST-1938,16,16,987,991
1994,M,내국인,ST-1149,ST-3219,19,19,1153,1157
1996,M,내국인,ST-1938,ST-3029,20,21,1258,1262
1996,F,내국인,ST-2642,ST-1141,18,18,1105,1113
1999,F,내국인,ST-3219,ST-1938,6,6,369,374
1992,\N,내국인,ST-2642,ST-637,22,22,1349,1355
1985,,내국인,ST-637,ST-1149,8,8,494,501
1988,M,내국인,ST-3219,ST-1938,18,18,1114,1126
\N,M,내국인,ST-625,ST-625,19,20,1180,1201
1992,M,내국인,ST-1140,ST-1142,18,18,1110,1116
1980,M,내국인,ST-2642,ST-1938,20,20,1232,1240
1994,M,내국인,ST-1938,ST-637,18,19,1130,1140
1999,M,내국인,ST-1141,ST-1938,8,8,527,534
1983,F,내국인,ST-1149,ST-2642,14,15,896,901
1991,M,내국인,ST-1938,ST-3219,6,7,418,429
1991,M,내국인,ST-637,ST-1149,7,7,455,460
1986,M,내국인,ST-1938,ST-2642,22,23,1363,1382
1995,M,내국인,ST-1938,ST-2642,18,18,1126,1135
1993,M,내국인,ST-625,ST-2642,8,8,521,530
1986,\N,내국인,ST-637,ST-1938,9,9,548,559
1988,F,내국인,ST-2642,ST-3236,18,18,1097,1100
1993,M,내국인,ST-1938,ST-2641,18,18,1094,1110
1989,M,내국인,ST-2642,ST-1142,18,18,1098,1107
1999,F,내국인,ST-3219,ST-1938,6,6,376,380
1988,F,내국인,ST-1938,ST-625,18,19,1130,1145
1974,M,내국인,ST-1938,ST-3236,8,8,513,518
1997,\N,내국인,ST-1140,ST-625,13,14,837,845
1993,\N,내국인,ST-625,ST-625,8,8,520,521
1997,M,내국인,ST-1142,ST-1938,14,14,877,893
1997,M,내국인,ST-624,ST-625,18,18,1086,1092
1994,M,내국인,ST-1938,ST-3236,15,15,912,921
1998,,내국인,ST-1142,ST-1938,13,14,835,843
1984,\N,내국인,ST-1938,ST-624,9,9,591,595
1969,\N,내국인,ST-2642,ST-1938,8,8,486,494
1994,M,내국인,ST-1938,ST-3029,8,8,515,520
1996,\N,내국인,ST-1142,ST-1938,7,7,467,472
1989,\N,내국인,ST-3219,ST-1938,14,14,883,889
1996,M,내국인,ST-2641,ST-1142,23,23,1417,1423
1993,M,내국인,ST-1142,ST-1140,7,7,456,460
\N,M,내국인,ST-1149,ST-3236,0,0,35,37
1989,M,내국인,ST-3029,ST-3029,12,12,731,732
1994,M,내국인,ST-1149,ST-2642,18,18,1086,1091
1986,\N,내국인,ST-3029,ST-1938,8,8,531,536
1992,M,내국인,ST-1140,ST-1140,18,18,1126,1130
1994,\N,내국인,ST-1938,ST-1141,8,8,498,506
1993,F,내국인,ST-1141,ST-2642,10,10,640,648
1995,\N,내국인,ST-2641,ST-2642,17,17,1048,1057
1979,M,내국인,ST-1938,ST-1141,7,7,461,469
1995,F,내국인,ST-1938,ST-3029,19,19,1142,1148
1998,M,내국인,ST-2642,ST-1938,9,9,540,546
1997,M,내국인,ST-625,ST-624,8,8,489,495
\N,F,내국인,ST-625,ST-2641,8,8,526,532
1999,M,내국인,ST-3236,ST-3219,6,6,401,403
2003,M,내국인,ST-637,ST-1938,18,18,1090,1098
1994,\N,내국인,ST-2642,ST-1149,8,8,481,486
1998,F,내국인,ST-1149,ST-637,18,18,1108,1116
2000,F,내국인,ST-3029,ST-1938,7,7,467,472
1979,M,내국인,ST-1938,ST-1938,12,12,740,741
\N,M,내국인,ST-1938,ST-1938,9,9,557,558
1990,\N,내국인,ST-637,ST-1149,10,10,602,609
1998,F,내국인,ST-1938,ST-3029,21,21,1291,1294
1996,M,내국인,ST-2641,ST-1938,8,8,500,512
1973,\N,내국인,ST-2641,ST-625,10,10,648,655
1957,M,내국인,ST-3219,ST-1938,17,17,1059,1067
1992,M,내국인,ST-3219,ST-1938,8,8,515,520
1994,F,내국인,ST-1938,ST-625,17,17,1037,1052
1997,\N,내국인,ST-624,ST-1938,11,11,710,714
1994,\N,내국인,ST-3029,ST-1938,8,8,480,485
2007,M,내국인,ST-1141,ST-637,11,11,712,719
1988,M,내국인,ST-1938,ST-1938,17,17,1072,1073
1963,\N,내국인,ST-1142,ST-1142,2,2,165,167
1989,F,내국인,ST-637,ST-1149,9,9,580,589
1996,M,내국인,ST-3029,ST-1938,7,8,478,480
1996,\N,내국인,ST-3219,ST-1938,19,19,1156,1165
1991,M,내국인,ST-2642,ST-1149,8,8,515,521
1996,F,내국인,ST-624,ST-3219,16,16,991,995
1991,\N,내국인,ST-2641,ST-1149,8,8,485,493
1993,\N,내국인,ST-1938,ST-3029,21,21,1277,1285
1990,\N,내국인,ST-1142,ST-1149,17,17,1050,1053
1992,F,내국인,ST-1938,ST-625,18,18,1125,1137
2002,\N,내국인,ST-625,ST-2642,13,14,833,843
1991,\N,내국인,ST-1938,ST-1142,8,8,527,535
1994,\N,내국인,ST-2641,ST-1938,8,8,497,508
2001,M,내국인,ST-3219,ST-2641,13,13,787,794
1999,M,내국인,ST-625,ST-1938,16,16,994,1009
1993,M,내국인,ST-2642,ST-625,18,18,1088,1096
1997,F,내국인,ST-1140,ST-1142,17,18,1058,1080
1985,M,내국인,ST-3236,ST-1938,8,8,511,516
1992,F,내국인,ST-2642,ST-1149,8,8,514,519
1989,\N,내국인,ST-1149,ST-3219,19,19,1183,1186
1994,\N,내국인,ST-1938,ST-1938,19,19,1187,1187
1995,M,내국인,ST-1938,ST-3236,21,22,1319,1341
2000,M,내국인,ST-1142,ST-1140,9,9,558,562
\N,\N,비회원,ST-1141,ST-1141,12,13,763,789
1994,M,내국인,ST-1141,ST-1140,9,9,583,587
1991,\N,내국인,ST-1938,ST-1141,18,18,1113,1120
1996,M,내국인,ST-1142,ST-1938,8,8,487,493
1996,M,내국인,ST-1141,ST-637,20,20,1224,1229
1985,M,내국인,ST-1142,ST-3029,10,10,627,654
1994,F,내국인,ST-1938,ST-1142,18,18,1097,1104
1990,\N,내국인,ST-2642,ST-1938,17,17,1034,1044
1995,M,내국인,ST-2642,ST-637,17,17,1070,1075
\N,M,내국인,ST-1938,ST-1142,17,17,1051,1058
1986,\N,내국인,ST-637,ST-2642,10,10,619,623
1992,M,내국인,ST-3219,ST-1938,8,8,483,488
1994,\N,내국인,ST-2641,ST-1938,8,8,509,520
1981,M,내국인,ST-2642,ST-624,11,11,670,678
\N,M,내국인,ST-625,ST-2641,6,6,388,394
1984,\N,내국인,ST-3219,ST-624,8,8,509,514
1997,M,내국인,ST-1938,ST-1142,18,18,1085,1095
1958,M,내국인,ST-1938,ST-1142,14,15,896,906
1996,\N,내국인,ST-1938,ST-1141,8,8,527,535
1992,M,내국인,ST-3219,ST-1938,8,8,483,491
1985,M,내국인,ST-3236,ST-1938,8,8,514,520
1991,M,내국인,ST-1938,ST-3029,21,21,1297,1304
1995,M,내국인,ST-624,ST-3029,21,21,1272,1275
1992,M,내국인,ST-1149,ST-2642,14,14,883,889
1999,M,내국인,ST-1938,ST-2642,18,18,1121,1129
1994,M,내국인,ST-1149,ST-637,17,18,1072,1082
1979,,내국인,ST-2641,ST-625,21,21,1265,1270
1967,F,내국인,ST-1140,ST-2642,18,18,1087,1094
1978,\N,내국인,ST-1938,ST-637,21,21,1287,1297
1987,M,내국인,ST-2642,ST-1149,7,7,445,451
1994,F,내국인,ST-2642,ST-1149,8,8,499,504
1997,F,내국인,ST-2642,ST-637,20,20,1223,1232
2001,M,내국인,ST-625,ST-1938,17,17,1037,1043
1993,M,내국인,ST-1938,ST-3219,18,18,1088,1095
1994,M,내국인,ST-637,ST-625,13,13,809,812
1985,F,내국인,ST-2642,ST-1140,9,9,563,571
1989,M,내국인,ST-3029,ST-1938,9,9,569,573
1998,M,내국인,ST-2641,ST-2641,22,22,1339,1340
1984,\N,내국인,ST-637,ST-1149,9,9,543,552
\N,M,내국인,ST-625,ST-2641,6,6,387,392
1988,M,내국인,ST-1938,ST-3219,23,23,1410,1414
1993,M,내국인,ST-3219,ST-2642,19,19,1157,1164
1969,M,내국인,ST-3029,ST-625,0,0,48,57
1998,M,내국인,ST-3219,ST-624,8,8,527,531
1995,M,내국인,ST-1142,ST-637,8,8,483,487
1993,M,내국인,ST-2642,ST-637,20,20,1232,1238
1980,\N,내국인,ST-1938,ST-2642,13,13,804,814
1990,\N,내국인,ST-2641,ST-637,17,17,1024,1029
1994,M,내국인,ST-637,ST-1149,8,8,502,507
1981,\N,내국인,ST-1142,ST-1938,8,8,487,496
1990,F,내국인,ST-1142,ST-1938,8,8,508,512
1993,\N,내국인,ST-637,ST-2642,10,10,602,607
1996,\N,내국인,ST-1938,ST-3219,0,0,7,12
1981,M,내국인,ST-1938,ST-1141,7,7,469,475
1994,F,내국인,ST-1938,ST-1938,19,19,1187,1189
1981,M,내국인,ST-2642,ST-3219,9,9,580,588
1997,M,내국인,ST-3029,ST-1938,18,18,1113,1120
1994,\N,내국인,ST-1142,ST-637,16,17,1015,1021
1996,M,내국인,ST-2642,ST-1149,8,8,524,528
2002,F,내국인,ST-624,ST-1938,15,16,955,963
1977,\N,내국인,ST-624,ST-3219,15,15,903,910
1989,M,내국인,ST-625,ST-1938,7,7,446,456
1993,M,내국인,ST-624,ST-2642,17,17,1061,1077
1984,\N,내국인,ST-2642,ST-2642,9,10,574,600
1992,M,내국인,ST-1141,ST-1938,9,9,565,570
1999,M,내국인,ST-1142,ST-1938,8,8,498,506
\N,M,내국인,ST-1938,ST-1938,18,18,1089,1089
1993,M,내국인,ST-1141,ST-2642,8,8,520,525
1987,\N,내국인,ST-1938,ST-637,17,18,1077,1089
1990,F,내국인,ST-1149,ST-2641,20,20,1233,1246
1989,M,내국인,ST-637,ST-637,8,8,508,509
1989,M,내국인,ST-1142,ST-3029,8,8,519,522
1996,M,내국인,ST-2641,ST-1938,8,8,502,512
1983,F,내국인,ST-1149,ST-637,18,18,1096,1105
