birth_year,gender,user_type,origin_station_id,desti_station_id,rent_hour,return_hour,rent_minute_of_day,return_minute_of_day
1999,M,내국인,ST-1642,ST-1672,21,21,1303,1306
1969,\N,내국인,ST-610,ST-610,17,17,1036,1037
\N,F,내국인,ST-2835,ST-611,17,17,1033,1038
1978,F,내국인,ST-914,ST-2711,12,12,766,777
1980,M,내국인,ST-914,ST-2835,21,21,1272,1277
1972,\N,내국인,ST-2070,ST-1284,15,15,917,921
1967,M,내국인,ST-1672,ST-914,6,6,405,409
2000,,내국인,ST-2711,ST-2711,20,20,1258,1259
1967,F,내국인,ST-611,ST-1284,20,20,1210,1219
1977,F,내국인,ST-2087,ST-2070,10,10,615,622
1982,M,내국인,ST-1672,ST-1642,20,21,1258,1275
2000,\N,내국인,ST-1121,ST-610,10,11,650,660
1956,M,내국인,ST-2070,ST-914,15,15,935,943
1981,M,내국인,ST-2729,ST-914,5,5,348,356
2005,\N,내국인,ST-1284,ST-2711,17,17,1051,1055
\N,M,내국인,ST-1121,ST-2698,20,20,1222,1236
1959,M,내국인,ST-2698,ST-1640,7,7,428,432
1996,\N,내국인,ST-611,ST-2070,20,20,1228,1239
1972,F,내국인,ST-611,ST-2711,17,17,1023,1036
2005,F,내국인,ST-914,ST-914,17,17,1021,1026
2000,\N,내국인,ST-914,ST-1121,22,22,1328,1358
1976,M,내국인,ST-2070,ST-2087,21,21,1277,1285
2003,F,내국인,ST-2729,ST-2087,23,23,1406,1412
1957,\N,내국인,ST-914,ST-2835,7,7,439,444
1999,F,내국인,ST-1640,ST-1672,23,23,1381,1389
1968,F,내국인,ST-914,ST-914,16,16,988,989
1997,M,내국인,ST-2087,ST-2835,18,18,1111,1121
1999,\N,내국인,ST-2087,ST-610,12,13,777,783
1997,M,내국인,ST-2835,ST-914,11,11,672,675
1975,M,내국인,ST-2087,ST-2070,12,12,748,755
1994,\N,내국인,ST-1121,ST-914,12,12,720,727
1997,\N,내국인,ST-1473,ST-1473,14,14,863,874
2001,F,내국인,ST-1476,ST-1476,15,15,936,937
\N,F,내국인,ST-2698,ST-1640,22,22,1328,1339
2000,\N,내국인,ST-2087,ST-2711,18,19,1139,1148
1963,M,내국인,ST-1640,ST-1672,22,22,1367,1372
1987,F,내국인,ST-2070,ST-2729,8,9,537,551
1999,\N,내국인,ST-2087,ST-2711,13,13,820,829
1992,F,내국인,ST-1124,ST-611,14,15,896,900
1991,\N,내국인,ST-914,ST-1473,8,8,483,490
1998,F,내국인,ST-1121,ST-610,8,8,531,539
2001,M,내국인,ST-1672,ST-1121,19,19,1144,1149
1956,M,내국인,ST-2070,ST-914,14,14,862,877
1993,M,내국인,ST-1124,ST-2835,21,21,1301,1305
1960,M,내국인,ST-1476,ST-1640,18,18,1120,1124
\N,F,내국인,ST-611,ST-914,17,17,1049,1059
2005,M,내국인,ST-1284,ST-2711,15,15,942,947
1997,M,내국인,ST-914,ST-2835,19,19,1141,1145
1970,F,내국인,ST-1642,ST-1642,20,20,1248,1249
2002,M,내국인,ST-1473,ST-1121,17,17,1029,1043
2005,M,내국인,ST-2729,ST-2835,17,17,1073,1076
1972,\N,내국인,ST-1476,ST-1121,8,8,519,524
2000,,내국인,ST-611,ST-1672,17,17,1052,1061
1982,M,내국인,ST-1284,ST-914,7,7,445,451
1967,F,내국인,ST-611,ST-1640,14,14,848,858
1998,,내국인,ST-1672,ST-1121,8,8,526,531
2008,M,내국인,ST-914,ST-2835,15,15,904,909
1976,\N,내국인,ST-2835,ST-2087,14,14,873,881
2007,M,내국인,ST-2835,ST-2087,11,11,699,706
1975,\N,내국인,ST-1672,ST-914,16,16,998,1005
1992,\N,내국인,ST-1642,ST-1121,23,23,1399,1405
2005,\N,내국인,ST-2711,ST-611,11,12,715,723
1969,F,내국인,ST-610,ST-610,21,21,1267,1269
1975,M,내국인,ST-2070,ST-2087,22,22,1357,1363
1997,,내국인,ST-1642,ST-611,20,20,1249,1256
1999,F,내국인,ST-2729,ST-2087,19,19,1149,1156
1994,\N,내국인,ST-914,ST-1121,10,10,642,650
1985,\N,내국인,ST-1121,ST-1124,17,17,1073,1076
1957,\N,내국인,ST-2835,ST-2835,8,8,498,499
1977,M,내국인,ST-2070,ST-2087,22,22,1343,1348
1975,F,내국인,ST-914,ST-2835,15,15,931,947
2007,F,내국인,ST-1473,ST-1284,16,16,968,975
1996,F,내국인,ST-2729,ST-2087,7,7,448,455
1974,M,내국인,ST-914,ST-2070,23,23,1397,1405
2002,M,내국인,ST-2087,ST-2729,12,12,759,771
2006,M,내국인,ST-1284,ST-1473,21,21,1270,1275
1994,\N,내국인,ST-2835,ST-2087,7,7,467,476
1983,\N,내국인,ST-2087,ST-2087,12,12,747,770
1997,\N,내국인,ST-1124,ST-1121,6,6,417,419
2007,F,내국인,ST-1473,ST-610,15,15,927,940
1995,\N,내국인,ST-2087,ST-2087,19,19,1199,1199
1998,\N,내국인,ST-1121,ST-1476,16,16,975,987
1995,\N,내국인,ST-2835,ST-914,18,18,1092,1095
2001,M,내국인,ST-1124,ST-1473,0,0,7,21
1992,M,내국인,ST-1642,ST-2698,13,13,803,811
1991,\N,내국인,ST-1121,ST-1476,19,19,1160,1165
1995,M,내국인,ST-611,ST-611,17,17,1037,1061
1970,F,내국인,ST-914,ST-2711,12,12,748,756
1993,M,내국인,ST-914,ST-914,20,20,1236,1257
1975,M,내국인,ST-914,ST-1473,19,19,1179,1192
1977,M,내국인,ST-1640,ST-1672,18,18,1095,1101
1992,,내국인,ST-2835,ST-2087,10,10,634,648
1972,F,내국인,ST-2087,ST-2070,17,17,1044,1051
2001,\N,내국인,ST-1124,ST-2070,15,16,956,964
1974,M,내국인,ST-1642,ST-611,18,18,1090,1098
2000,M,내국인,ST-1642,ST-1121,13,13,815,820
2003,\N,내국인,ST-1124,ST-611,10,10,630,634
1972,M,내국인,ST-914,ST-2087,7,7,462,471
1978,M,내국인,ST-2087,ST-2711,18,18,1085,1094
2001,\N,내국인,ST-1473,ST-914,7,7,432,440
1984,F,내국인,ST-611,ST-1124,21,21,1276,1279
1995,F,내국인,ST-914,ST-2070,12,12,757,764
2000,\N,내국인,ST-1121,ST-914,1,1,81,90
2001,\N,내국인,ST-611,ST-2070,13,13,801,813
1956,M,내국인,ST-2729,ST-1672,13,13,818,835
1999,\N,내국인,ST-1121,ST-1642,16,16,974,979
1990,F,내국인,ST-2087,ST-1473,14,14,844,854
1978,M,내국인,ST-2729,ST-1476,6,7,416,427
1999,\N,내국인,ST-1672,ST-1640,9,9,592,596
1998,\N,내국인,ST-1284,ST-2070,7,7,445,450
1960,M,내국인,ST-610,ST-1121,7,7,467,474
1977,\N,내국인,ST-1284,ST-1284,15,15,906,934
1986,,내국인,ST-1121,ST-1284,13,13,816,832
2000,F,내국인,ST-914,ST-611,12,13,772,781
1996,M,내국인,ST-2729,ST-2087,8,8,500,507
1974,M,내국인,ST-1640,ST-1476,19,19,1164,1169
1971,F,내국인,ST-2729,ST-1672,8,8,492,505
1981,M,내국인,ST-914,ST-2729,19,19,1148,1155
1987,\N,내국인,ST-914,ST-1284,20,20,1230,1242
1971,M,내국인,ST-1640,ST-1121,8,9,534,541
2002,\N,내국인,ST-914,ST-1121,13,14,837,848
2000,\N,내국인,ST-611,ST-1284,14,14,841,848
1975,\N,내국인,ST-1672,ST-1642,17,17,1038,1040
1982,\N,내국인,ST-2729,ST-2729,6,6,372,372
1978,M,내국인,ST-2698,ST-1640,7,7,458,461
1977,M,내국인,ST-1121,ST-1121,17,17,1036,1036
1999,\N,내국인,ST-611,ST-1473,0,0,42,52
1996,\N,내국인,ST-1672,ST-1121,15,15,919,937
1988,F,내국인,ST-914,ST-1121,11,11,689,698
1996,M,내국인,ST-610,ST-1121,20,20,1215,1224
\N,M,내국인,ST-2087,ST-2070,19,20,1194,1201
1972,M,내국인,ST-2711,ST-1473,22,22,1323,1329
1972,F,내국인,ST-2087,ST-2711,15,15,912,924
1972,M,내국인,ST-2711,ST-611,0,0,44,56
2003,\N,내국인,ST-1473,ST-1284,23,23,1384,1395
2003,F,내국인,ST-2711,ST-1473,19,19,1169,1175
2004,M,내국인,ST-2711,ST-1121,9,10,594,602
1971,M,내국인,ST-2835,ST-2087,6,6,394,402
1996,\N,내국인,ST-1121,ST-1672,4,4,242,249
2001,\N,내국인,ST-2087,ST-2070,19,19,1148,1156
2002,F,내국인,ST-1642,ST-1642,10,10,605,606
2001,\N,내국인,ST-610,ST-1121,10,10,620,627
1971,M,내국인,ST-2729,ST-611,20,21,1259,1265
1995,M,내국인,ST-914,ST-2835,18,18,1117,1120
1955,F,내국인,ST-914,ST-2729,13,13,787,793
1980,F,내국인,ST-2087,ST-2070,18,18,1119,1127
\N,\N,내국인,ST-1124,ST-611,16,16,1009,1012
2002,M,내국인,ST-1473,ST-914,9,9,544,552
1992,M,내국인,ST-1121,ST-1121,19,19,1180,1180
1957,M,내국인,ST-2711,ST-2087,14,14,881,889
\N,M,내국인,ST-1640,ST-1121,6,6,404,417
1985,F,내국인,ST-914,ST-1672,13,13,792,801
1995,F,내국인,ST-1640,ST-2698,8,8,487,492
2006,F,내국인,ST-610,ST-610,13,13,788,789
1979,\N,내국인,ST-1473,ST-2070,8,8,523,528
2003,M,내국인,ST-2711,ST-1642,23,23,1380,1393
1975,\N,내국인,ST-2087,ST-2087,8,8,520,520
1990,\N,내국인,ST-610,ST-1121,7,7,455,462
1974,M,내국인,ST-2711,ST-2711,20,21,1249,1276
1997,M,내국인,ST-2711,ST-2729,13,13,792,794
1995,F,내국인,ST-1121,ST-610,9,9,542,549
1980,\N,내국인,ST-611,ST-1672,13,14,829,841
1997,M,내국인,ST-1124,ST-1121,14,14,844,847
1999,,내국인,ST-1672,ST-2698,22,23,1375,1380
1996,,내국인,ST-1672,ST-611,10,10,624,631
1985,F,내국인,ST-1284,ST-914,8,8,515,519
2001,M,내국인,ST-1473,ST-1473,21,22,1314,1341
1989,F,내국인,ST-1473,ST-2711,15,15,937,942
1972,M,내국인,ST-2835,ST-914,5,5,350,354
2001,M,내국인,ST-2087,ST-1473,22,22,1356,1366
2005,F,내국인,ST-1284,ST-1473,23,23,1405,1421
2002,\N,내국인,ST-611,ST-2698,18,18,1110,1134
1979,\N,내국인,ST-1473,ST-2070,9,9,552,558
1990,M,내국인,ST-611,ST-2835,19,19,1156,1167
1977,M,내국인,ST-2087,ST-1473,7,7,453,463
1975,M,내국인,ST-2698,ST-1640,11,11,681,685
1998,M,내국인,ST-2835,ST-914,8,8,481,490
2005,F,내국인,ST-1124,ST-1642,1,1,88,91
2003,M,내국인,ST-1642,ST-1642,16,16,1014,1016
1980,M,내국인,ST-1121,ST-1476,12,12,731,740
2004,M,내국인,ST-611,ST-611,22,22,1366,1368
1981,M,내국인,ST-914,ST-610,9,9,562,575
1974,M,내국인,ST-914,ST-2070,15,15,906,912
1984,M,내국인,ST-2698,ST-2698,17,17,1034,1044
1994,M,내국인,ST-1124,ST-1473,1,2,114,123
1972,M,내국인,ST-1640,ST-1476,16,16,987,991
1980,M,내국인,ST-2835,ST-2087,8,8,528,537
2006,M,내국인,ST-2711,ST-2087,19,19,1150,1159
2000,\N,내국인,ST-610,ST-1124,23,23,1415,1421
\N,M,내국인,ST-2698,ST-2698,14,15,890,905
2003,F,내국인,ST-2711,ST-914,12,12,727,737
\N,F,내국인,ST-1473,ST-1473,18,18,1129,1129
2002,F,내국인,ST-1121,ST-1121,3,3,183,183
1993,F,내국인,ST-1473,ST-914,7,8,471,480
1974,F,내국인,ST-1640,ST-1121,19,19,1170,1180
1969,\N,내국인,ST-2698,ST-2729,8,8,496,520
1998,F,내국인,ST-2835,ST-914,12,12,752,757
1985,M,내국인,ST-1642,ST-611,12,13,776,795
1998,\N,내국인,ST-2087,ST-2729,18,18,1121,1128
2004,M,내국인,ST-914,ST-914,11,11,687,707
2001,\N,내국인,ST-1284,ST-2070,19,19,1142,1147
1997,F,내국인,ST-2835,ST-611,20,20,1225,1231
1970,M,내국인,ST-1473,ST-610,17,18,1076,1096
2002,\N,내국인,ST-914,ST-2835,15,16,958,963
1997,\N,내국인,ST-1121,ST-1476,18,18,1113,1121
1989,F,내국인,ST-2729,ST-2087,10,10,617,625
2000,\N,내국인,ST-1672,ST-914,13,14,836,841
2003,F,내국인,ST-611,ST-611,20,20,1206,1225
\N,F,내국인,ST-1642,ST-1121,13,13,807,812
1982,\N,내국인,ST-1121,ST-2711,18,19,1130,1144
1959,M,내국인,ST-2070,ST-2087,5,5,325,331
1996,F,내국인,ST-2729,ST-2087,7,7,451,458
1965,M,내국인,ST-1121,ST-1476,21,21,1286,1295
1996,\N,내국인,ST-2835,ST-914,7,7,441,445
1901,\N,내국인,ST-1284,ST-914,9,9,555,560
1975,F,내국인,ST-2711,ST-2087,16,16,982,993
1977,M,내국인,ST-610,ST-610,2,2,135,136
1983,\N,내국인,ST-1284,ST-1121,6,6,379,385
1982,M,내국인,ST-2087,ST-2729,20,21,1251,1261
1968,,내국인,ST-1121,ST-1476,18,18,1094,1102
2003,F,내국인,ST-2835,ST-611,11,11,696,704
1999,M,내국인,ST-1121,ST-1124,18,18,1113,1116
1981,F,내국인,ST-2711,ST-914,10,10,611,618
1999,M,내국인,ST-1642,ST-1124,7,7,426,433
1994,\N,내국인,ST-611,ST-2729,12,12,758,771
1972,\N,내국인,ST-2835,ST-1121,6,6,366,370
1980,\N,내국인,ST-611,ST-1672,17,17,1045,1056
2000,\N,내국인,ST-2711,ST-2711,20,20,1252,1253
1992,M,내국인,ST-1672,ST-1640,8,9,538,542
\N,F,내국인,ST-2070,ST-610,6,6,410,418
1969,M,내국인,ST-1672,ST-1121,5,5,315,320
1971,F,내국인,ST-611,ST-1124,16,16,968,971
2074,F,내국인,ST-1124,ST-1473,20,20,1235,1243
1979,F,내국인,ST-1640,ST-1476,15,15,924,935
1984,M,내국인,ST-2711,ST-2087,21,21,1267,1277
1999,M,내국인,ST-1121,ST-611,14,14,882,891
2003,\N,내국인,ST-1473,ST-1473,22,22,1324,1334
1999,F,내국인,ST-2835,ST-611,16,17,1010,1022
1979,\N,내국인,ST-914,ST-2835,19,19,1140,1144
1983,F,내국인,ST-1121,ST-1642,18,18,1120,1123
2000,M,내국인,ST-914,ST-2698,8,8,505,517
1995,\N,내국인,ST-1121,ST-1476,20,20,1208,1214
1995,M,내국인,ST-2070,ST-1121,13,13,787,795
1959,M,내국인,ST-1672,ST-611,19,19,1161,1170
1996,\N,내국인,ST-611,ST-1640,19,20,1196,1211
2003,M,내국인,ST-610,ST-1121,18,18,1129,1137
2000,,내국인,ST-1672,ST-1640,9,9,563,568
2007,F,내국인,ST-1473,ST-2087,19,19,1150,1161
1967,F,내국인,ST-2698,ST-1640,8,8,514,521
1996,M,내국인,ST-1121,ST-1121,18,18,1090,1111
1995,\N,내국인,ST-610,ST-1121,7,7,456,463
2000,M,내국인,ST-2070,ST-1473,18,18,1109,1113
1991,M,내국인,ST-2698,ST-611,18,19,1138,1159
2002,\N,내국인,ST-610,ST-1121,10,10,604,614
1967,M,내국인,ST-1121,ST-1476,7,7,442,446
2000,,내국인,ST-610,ST-611,20,21,1253,1275
1999,\N,내국인,ST-1672,ST-1640,11,11,692,697
2005,M,내국인,ST-1284,ST-1121,15,15,913,922
1987,F,내국인,ST-1476,ST-611,13,13,831,838
1987,M,내국인,ST-1284,ST-914,18,18,1123,1128
1975,M,내국인,ST-1121,ST-1124,17,18,1078,1083
1978,M,내국인,ST-2070,ST-2087,6,6,410,416
1995,F,내국인,ST-1642,ST-1124,17,17,1044,1050
1999,\N,내국인,ST-1672,ST-914,8,8,518,525
1985,\N,내국인,ST-2711,ST-1473,22,22,1331,1335
1997,F,내국인,ST-1124,ST-611,22,22,1343,1346
2000,\N,내국인,ST-914,ST-2835,19,19,1151,1155
2007,F,내국인,ST-2711,ST-2711,20,20,1226,1226
1982,\N,내국인,ST-1284,ST-1121,18,18,1123,1132
1996,\N,내국인,ST-1121,ST-1672,18,18,1113,1118
\N,M,내국인,ST-1640,ST-1672,12,12,740,744
1998,M,내국인,ST-914,ST-2070,22,22,1362,1371
2001,\N,내국인,ST-914,ST-914,0,0,48,48
1979,M,내국인,ST-1473,ST-2087,7,7,466,475
1992,F,내국인,ST-1640,ST-1476,12,12,745,774
1998,M,내국인,ST-611,ST-611,22,22,1362,1362
1994,F,내국인,ST-2835,ST-611,12,13,774,784
2003,F,내국인,ST-914,ST-2729,18,18,1084,1095
1998,M,내국인,ST-1672,ST-2698,14,14,879,891
2003,M,내국인,ST-2729,ST-1121,11,11,682,691
1995,F,내국인,ST-2087,ST-2835,13,13,827,834
1982,M,내국인,ST-2087,ST-1672,12,12,721,734
1999,,내국인,ST-1640,ST-1121,18,18,1091,1101
1996,M,내국인,ST-1476,ST-1476,22,22,1347,1350
1986,F,내국인,ST-2087,ST-1473,14,15,889,901
1969,\N,내국인,ST-2698,ST-1284,8,8,506,522
1957,M,내국인,ST-2711,ST-2087,10,10,602,609
2007,F,내국인,ST-1284,ST-1473,7,7,465,477
1996,,내국인,ST-610,ST-1121,18,18,1086,1101
\N,M,내국인,ST-2835,ST-2835,10,11,643,664
2004,F,내국인,ST-2835,ST-2711,17,17,1026,1033
1972,M,내국인,ST-914,ST-1284,14,14,845,850
2001,F,내국인,ST-914,ST-611,11,12,712,721
2000,M,내국인,ST-1124,ST-1124,14,14,890,891
1967,\N,내국인,ST-2729,ST-914,19,20,1195,1201
1996,M,내국인,ST-914,ST-914,18,18,1084,1084
1961,F,내국인,ST-2698,ST-1672,9,9,576,584
\N,M,내국인,ST-2729,ST-914,8,8,499,506
2001,\N,내국인,ST-1672,ST-1640,17,17,1026,1030
1987,\N,내국인,ST-1642,ST-1121,13,13,820,825
1988,M,내국인,ST-2835,ST-1284,21,21,1311,1317
1992,F,내국인,ST-2835,ST-611,13,13,826,832
1977,F,내국인,ST-2087,ST-2070,19,19,1175,1182
1998,\N,내국인,ST-610,ST-610,13,13,836,837
2006,F,내국인,ST-2070,ST-1284,15,15,923,935
2007,M,내국인,ST-2729,ST-611,21,22,1313,1320
1996,\N,내국인,ST-610,ST-610,12,12,746,775
2007,F,내국인,ST-1672,ST-1640,17,17,1075,1078
1971,F,내국인,ST-1672,ST-1121,8,8,515,523
1977,\N,내국인,ST-2070,ST-2087,11,11,694,700
1979,F,내국인,ST-611,ST-2070,13,13,781,790
1990,\N,내국인,ST-611,ST-1642,18,18,1086,1092
1972,\N,내국인,ST-1121,ST-2835,19,19,1190,1197
1983,M,내국인,ST-610,ST-2711,9,9,549,559
1970,M,내국인,ST-1640,ST-2698,22,22,1369,1373
1975,\N,내국인,ST-1284,ST-1473,11,11,662,668
1982,M,내국인,ST-914,ST-2070,21,21,1307,1316
1995,M,내국인,ST-1642,ST-1473,20,21,1257,1268
1996,M,내국인,ST-610,ST-1121,16,16,971,997
1969,\N,내국인,ST-1121,ST-1672,19,20,1185,1201
2003,M,내국인,ST-1124,ST-2711,18,18,1091,1099
2001,M,내국인,ST-2087,ST-1473,14,15,897,908
\N,M,내국인,ST-1642,ST-611,9,9,579,586
1986,F,내국인,ST-1121,ST-1121,21,22,1318,1321
1979,M,내국인,ST-1284,ST-914,7,7,420,426
1961,M,내국인,ST-1121,ST-1124,13,13,813,835
\N,M,내국인,ST-2729,ST-1640,23,23,1389,1407
1986,F,내국인,ST-1672,ST-1640,6,6,361,365
1999,F,내국인,ST-1124,ST-610,17,17,1059,1071
2002,F,내국인,ST-1124,ST-2835,0,0,18,27
2002,F,내국인,ST-611,ST-1473,9,9,563,579
1996,F,내국인,ST-611,ST-2070,18,18,1098,1104
1992,\N,내국인,ST-2087,ST-1284,19,19,1164,1177
2004,M,내국인,ST-2835,ST-914,10,11,658,661
1990,M,내국인,ST-2070,ST-2087,8,8,530,537
2007,M,내국인,ST-1284,ST-1473,7,7,451,460
1989,,내국인,ST-1672,ST-2698,15,16,958,965
2007,F,내국인,ST-2835,ST-2835,21,21,1277,1300
2005,M,내국인,ST-914,ST-914,7,7,448,448
2005,F,내국인,ST-1121,ST-2729,16,16,989,1002
1997,M,내국인,ST-1121,ST-1640,10,10,627,635
1984,M,내국인,ST-1121,ST-1642,14,14,866,871
1986,M,내국인,ST-1121,ST-2070,19,19,1182,1192
\N,M,내국인,ST-2087,ST-2070,23,23,1401,1411
1959,M,내국인,ST-2698,ST-1640,6,6,413,418
2000,\N,내국인,ST-2698,ST-1640,14,14,876,879
1980,\N,내국인,ST-611,ST-1284,15,15,915,923
1996,\N,내국인,ST-1672,ST-1640,9,9,548,552
1971,F,내국인,ST-2087,ST-2087,12,12,747,770
2000,M,내국인,ST-2711,ST-610,1,2,117,125
1998,M,내국인,ST-1642,ST-1121,16,16,977,981
1963,\N,내국인,ST-1476,ST-1121,22,22,1328,1334
1984,F,내국인,ST-611,ST-2070,11,12,707,721
2001,M,내국인,ST-1284,ST-611,13,14,830,844
\N,M,내국인,ST-2835,ST-914,7,7,427,430
1975,M,내국인,ST-914,ST-2711,14,14,850,859
1999,\N,내국인,ST-1672,ST-914,8,8,535,538
1997,\N,내국인,ST-1640,ST-1642,23,23,1400,1409
1997,M,내국인,ST-2087,ST-2835,10,10,604,613
2000,F,내국인,ST-1672,ST-1121,15,15,943,952
2002,F,내국인,ST-1672,ST-1121,13,13,794,800
1987,\N,내국인,ST-1284,ST-1284,12,12,778,778
2000,F,내국인,ST-914,ST-1473,11,11,707,714
1998,\N,내국인,ST-1121,ST-2729,8,8,500,509
1956,M,내국인,ST-2070,ST-914,15,15,939,947
1982,M,내국인,ST-611,ST-1642,15,15,920,925
1999,M,내국인,ST-1121,ST-1640,22,22,1321,1329
1971,F,내국인,ST-1124,ST-611,19,19,1182,1185
2002,\N,내국인,ST-1672,ST-914,22,22,1352,1355
2000,\N,내국인,ST-1476,ST-1121,19,19,1194,1199
1991,F,내국인,ST-1124,ST-1121,14,14,886,889
2004,\N,내국인,ST-914,ST-2711,18,18,1089,1097
