rent_datetime_30min,origin_station_id,desti_station_id,count
2023-01-12 17:30:00,ST-2076,ST-2076,3
2023-01-12 18:00:00,ST-1125,ST-2709,3
2023-01-12 18:00:00,ST-1137,ST-2107,3
2023-01-12 18:30:00,ST-1461,ST-1135,3
2023-01-12 18:30:00,ST-735,ST-2791,3
2023-01-12 19:30:00,ST-2080,ST-735,3
2023-01-12 20:30:00,ST-2089,ST-1135,3
2023-01-12 21:00:00,ST-1137,ST-2107,3
2023-01-12 21:30:00,ST-2117,ST-615,3
2023-01-12 21:30:00,ST-2967,ST-2967,3
2023-01-12 23:00:00,ST-2107,ST-1137,3
2023-01-13 20:30:00,ST-1118,ST-1118,3
2023-01-16 06:00:00,ST-1287,ST-1287,3
2023-01-16 06:00:00,ST-2067,ST-2896,3
2023-01-16 07:30:00,ST-2067,ST-735,3
2023-01-16 08:00:00,ST-1292,ST-1292,3
2023-01-16 08:00:00,ST-1394,ST-1394,3
2023-01-16 08:00:00,ST-2086,ST-2086,3
2023-01-16 08:00:00,ST-2718,ST-2718,4
2023-01-16 08:00:00,ST-2721,ST-1639,3
2023-01-16 08:30:00,ST-2076,ST-2076,3
2023-01-16 08:30:00,ST-2086,ST-2086,3
2023-01-16 08:30:00,ST-2718,ST-2718,6
2023-01-16 09:00:00,ST-1475,ST-1475,3
2023-01-16 09:30:00,ST-1475,ST-1475,3
2023-01-16 09:30:00,ST-2107,ST-1137,4
2023-01-16 09:30:00,ST-970,ST-970,4
2023-01-16 10:00:00,ST-2068,ST-2068,3
2023-01-16 10:00:00,ST-2721,ST-2721,3
2023-01-16 10:30:00,ST-2700,ST-2700,3
2023-01-16 10:30:00,ST-2721,ST-2721,4
2023-01-16 10:30:00,ST-3060,ST-2081,3
2023-01-16 12:30:00,ST-735,ST-2702,3
2023-01-16 13:30:00,ST-2081,ST-735,3
2023-01-16 15:30:00,ST-2107,ST-2107,3
2023-01-16 18:00:00,ST-2087,ST-736,3
2023-01-16 21:30:00,ST-1137,ST-2107,3
