birth_year,gender,user_type,origin_station_id,desti_station_id,rent_hour,return_hour,rent_minute_of_day,return_minute_of_day
1994,F,내국인,ST-1661,ST-3044,15,15,937,952
1996,F,내국인,ST-3043,ST-368,8,8,484,491
1993,M,내국인,ST-112,ST-446,15,15,938,947
1969,,내국인,ST-368,ST-364,8,8,491,495
1998,M,내국인,ST-368,ST-3044,8,8,501,506
1992,\N,내국인,ST-1690,ST-446,20,20,1213,1228
2000,F,내국인,ST-382,ST-1263,17,17,1032,1036
1992,M,내국인,ST-371,ST-371,13,13,818,835
1999,M,내국인,ST-2310,ST-361,15,15,913,921
1982,F,내국인,ST-364,ST-446,17,17,1049,1061
1996,M,내국인,ST-1191,ST-506,18,18,1101,1109
1994,\N,내국인,ST-2310,ST-1661,15,15,941,947
1994,M,내국인,ST-2310,ST-2310,9,9,577,577
1993,M,내국인,ST-368,ST-112,8,8,507,510
2004,F,내국인,ST-1263,ST-363,21,21,1264,1266
1999,\N,내국인,ST-1690,ST-368,15,15,934,939
1998,\N,내국인,ST-105,ST-364,9,9,556,560
\N,\N,내국인,ST-368,ST-1661,13,13,811,817
1984,M,내국인,ST-2320,ST-361,14,14,861,867
2001,F,내국인,ST-1194,ST-506,8,8,528,539
1998,\N,내국인,ST-1661,ST-112,9,9,593,599
1981,M,내국인,ST-368,ST-3044,8,8,530,534
2001,M,내국인,ST-1194,ST-2320,12,12,775,779
2009,F,내국인,ST-3043,ST-3003,8,8,506,510
1999,M,내국인,ST-3043,ST-2331,18,18,1095,1103
1996,F,내국인,ST-446,ST-2341,6,7,418,426
1986,M,내국인,ST-1263,ST-445,20,20,1242,1248
1965,F,내국인,ST-446,ST-3043,10,10,643,657
1970,M,내국인,ST-445,ST-112,9,9,556,565
1982,M,내국인,ST-3044,ST-446,21,21,1273,1288
1973,F,내국인,ST-3043,ST-2331,21,21,1269,1287
1993,\N,내국인,ST-445,ST-2310,13,13,782,788
1992,\N,내국인,ST-106,ST-112,21,21,1282,1288
1973,F,내국인,ST-1661,ST-1690,8,8,488,492
1990,M,내국인,ST-112,ST-368,9,9,545,548
1979,F,내국인,ST-2320,ST-3044,12,12,751,759
1981,,내국인,ST-2331,ST-382,7,8,476,488
2000,F,내국인,ST-1263,ST-1194,20,20,1241,1244
1980,M,내국인,ST-2341,ST-2341,10,10,626,644
2000,F,내국인,ST-3044,ST-368,18,18,1085,1092
1966,\N,내국인,ST-2320,ST-364,8,8,494,501
1988,F,내국인,ST-364,ST-364,18,18,1089,1090
1997,M,내국인,ST-112,ST-506,9,9,591,596
1985,M,내국인,ST-106,ST-106,11,12,713,722
1957,\N,내국인,ST-112,ST-1661,11,11,689,692
1967,M,내국인,ST-1263,ST-3043,7,8,469,484
\N,M,내국인,ST-368,ST-368,21,21,1299,1299
1990,M,내국인,ST-112,ST-105,11,11,687,692
1999,F,내국인,ST-105,ST-3003,12,12,755,773
1994,M,내국인,ST-506,ST-1661,18,18,1110,1117
1993,M,내국인,ST-1191,ST-446,10,10,633,636
1999,\N,내국인,ST-382,ST-1194,11,11,694,698
1987,\N,내국인,ST-1194,ST-382,8,8,507,509
1994,\N,내국인,ST-506,ST-106,8,8,513,517
1993,M,내국인,ST-3003,ST-1690,18,18,1098,1103
1994,M,내국인,ST-361,ST-445,11,11,706,709
1980,M,내국인,ST-106,ST-506,17,17,1048,1052
1988,F,내국인,ST-2310,ST-2331,14,15,899,914
1995,\N,내국인,ST-1661,ST-1191,21,21,1260,1270
2000,\N,내국인,ST-446,ST-1690,8,8,490,498
1993,F,내국인,ST-364,ST-368,17,17,1039,1046
1990,F,내국인,ST-3043,ST-3003,8,8,530,536
1998,,내국인,ST-506,ST-3003,14,14,844,846
1997,M,내국인,ST-368,ST-364,9,10,597,601
1992,\N,내국인,ST-446,ST-112,7,8,477,483
1988,F,내국인,ST-2543,ST-3044,8,8,514,526
1999,F,내국인,ST-3043,ST-445,22,22,1328,1347
1962,M,내국인,ST-506,ST-506,12,12,731,748
1993,M,내국인,ST-3044,ST-106,9,10,598,607
1996,\N,내국인,ST-506,ST-1191,8,8,511,518
1990,\N,내국인,ST-446,ST-2341,6,7,411,420
1992,M,내국인,ST-1194,ST-1263,17,17,1055,1058
1997,\N,내국인,ST-105,ST-364,8,8,527,532
2000,\N,내국인,ST-1263,ST-382,11,11,712,717
1994,M,내국인,ST-368,ST-364,8,8,501,505
1984,M,내국인,ST-3044,ST-368,9,9,584,591
1996,F,내국인,ST-105,ST-3044,8,8,509,514
2008,M,내국인,ST-445,ST-2331,16,16,970,994
1965,M,내국인,ST-105,ST-1661,13,13,818,827
1987,F,내국인,ST-368,ST-3044,8,8,527,533
1974,F,내국인,ST-361,ST-445,12,13,771,785
1956,M,내국인,ST-3003,ST-506,17,17,1045,1049
1901,\N,내국인,ST-1194,ST-445,20,20,1224,1229
2001,M,내국인,ST-1661,ST-1263,22,22,1321,1337
1993,F,내국인,ST-1191,ST-106,21,21,1279,1284
1986,M,내국인,ST-2320,ST-361,19,19,1145,1168
1959,M,내국인,ST-2331,ST-1263,14,14,886,891
2000,\N,내국인,ST-446,ST-3043,13,13,819,829
1998,M,내국인,ST-106,ST-506,7,7,442,445
1992,M,내국인,ST-2331,ST-1263,7,7,459,466
1996,F,내국인,ST-112,ST-3043,8,8,534,538
1992,M,내국인,ST-361,ST-445,2,2,124,130
1971,F,내국인,ST-1263,ST-3043,8,8,520,528
1993,F,내국인,ST-3044,ST-445,18,18,1084,1088
1987,M,내국인,ST-105,ST-105,10,10,641,655
1997,M,내국인,ST-446,ST-445,23,23,1416,1434
2000,F,내국인,ST-1661,ST-105,10,10,644,653
2001,M,내국인,ST-1194,ST-1194,19,19,1147,1165
1994,M,내국인,ST-506,ST-2310,19,19,1180,1186
1993,M,내국인,ST-371,ST-368,12,12,769,775
2003,F,내국인,ST-506,ST-368,11,11,670,673
1956,M,내국인,ST-3003,ST-506,17,17,1047,1077
2002,M,내국인,ST-445,ST-445,17,18,1078,1107
\N,M,내국인,ST-506,ST-112,10,10,607,610
1991,M,내국인,ST-382,ST-1263,15,15,912,915
2000,M,내국인,ST-361,ST-3043,9,9,590,594
2000,,내국인,ST-112,ST-1191,16,16,969,975
1998,F,내국인,ST-3043,ST-1263,15,15,907,923
1987,\N,내국인,ST-364,ST-105,9,9,550,555
1987,M,내국인,ST-1661,ST-3043,9,9,587,595
1965,F,내국인,ST-368,ST-364,14,14,849,854
1994,F,내국인,ST-106,ST-506,17,17,1044,1049
1970,M,내국인,ST-446,ST-1191,12,12,732,737
1998,\N,내국인,ST-368,ST-3044,8,8,523,528
1994,M,내국인,ST-3043,ST-1191,9,9,580,588
1998,,내국인,ST-506,ST-106,8,8,532,535
1969,M,내국인,ST-106,ST-106,13,13,783,783
1994,M,내국인,ST-3043,ST-2543,15,15,908,917
1998,F,내국인,ST-106,ST-2341,17,17,1063,1075
1994,M,내국인,ST-1263,ST-368,8,8,506,521
2000,F,내국인,ST-445,ST-1194,18,18,1110,1115
1992,F,내국인,ST-445,ST-106,8,8,506,521
1999,\N,내국인,ST-445,ST-3043,15,15,933,936
1993,\N,내국인,ST-3003,ST-371,18,18,1085,1090
1979,F,내국인,ST-1661,ST-506,16,16,978,987
2000,M,내국인,ST-446,ST-2341,9,9,583,595
1992,M,내국인,ST-2543,ST-1263,8,8,524,527
1980,M,내국인,ST-2341,ST-446,14,14,891,899
1998,F,내국인,ST-3044,ST-368,17,17,1029,1034
1990,M,내국인,ST-2310,ST-1690,19,19,1140,1144
1976,M,내국인,ST-106,ST-1661,6,6,365,374
\N,M,내국인,ST-371,ST-445,17,17,1026,1034
1999,M,내국인,ST-445,ST-2310,22,22,1339,1346
1993,M,내국인,ST-445,ST-445,8,8,533,533
1988,\N,내국인,ST-3003,ST-106,15,15,908,920
\N,\N,내국인,ST-3003,ST-3044,8,8,520,525
1987,F,내국인,ST-106,ST-368,21,21,1274,1281
1979,F,내국인,ST-1191,ST-3043,1,1,72,82
2000,M,내국인,ST-446,ST-506,8,8,490,495
1990,F,내국인,ST-368,ST-364,8,8,491,495
1999,M,내국인,ST-112,ST-368,11,11,703,709
1995,M,내국인,ST-382,ST-1263,8,8,485,494
1994,F,내국인,ST-106,ST-364,8,9,535,546
1998,M,내국인,ST-368,ST-361,18,19,1134,1142
1997,M,내국인,ST-105,ST-1661,18,18,1098,1111
1994,M,내국인,ST-506,ST-3003,8,8,521,522
2000,\N,내국인,ST-445,ST-1690,21,21,1284,1290
1994,F,내국인,ST-3044,ST-3044,18,18,1095,1095
1992,\N,내국인,ST-2320,ST-3043,18,18,1124,1131
\N,F,내국인,ST-368,ST-361,15,15,920,932
\N,F,내국인,ST-3044,ST-368,15,15,922,929
2000,M,내국인,ST-364,ST-445,14,15,889,900
2000,\N,내국인,ST-1690,ST-506,15,15,938,946
1997,F,내국인,ST-1263,ST-445,23,0,1434,1
1979,M,내국인,ST-106,ST-506,17,17,1027,1031
1964,\N,내국인,ST-506,ST-1191,18,18,1084,1095
1997,\N,내국인,ST-105,ST-382,22,22,1327,1342
1971,\N,내국인,ST-2331,ST-506,0,0,4,20
1996,F,내국인,ST-2310,ST-363,19,19,1147,1160
1992,F,내국인,ST-2310,ST-1263,18,18,1108,1123
1973,M,내국인,ST-364,ST-368,17,17,1070,1074
1992,M,내국인,ST-361,ST-363,20,20,1210,1214
1999,M,내국인,ST-1194,ST-105,8,9,530,542
1994,M,내국인,ST-112,ST-445,17,18,1075,1084
1988,\N,내국인,ST-368,ST-361,22,22,1331,1344
2006,F,내국인,ST-2320,ST-1263,0,0,44,51
1972,M,내국인,ST-1263,ST-1194,10,10,613,619
1992,M,내국인,ST-371,ST-105,8,8,523,526
1995,F,내국인,ST-368,ST-3044,8,8,508,512
1992,F,내국인,ST-1661,ST-1690,16,17,1002,1031
1981,M,내국인,ST-1263,ST-1194,9,9,583,588
1995,\N,내국인,ST-105,ST-2310,21,21,1282,1286
1984,M,내국인,ST-506,ST-506,15,16,943,972
1994,M,내국인,ST-3043,ST-112,10,10,603,607
1997,F,내국인,ST-363,ST-506,8,8,516,529
1998,F,내국인,ST-445,ST-112,8,8,521,527
1995,M,내국인,ST-3044,ST-105,9,9,561,566
1996,F,내국인,ST-1690,ST-506,8,8,519,525
1993,F,내국인,ST-506,ST-3003,8,8,526,528
1991,\N,내국인,ST-3043,ST-506,8,8,533,538
1999,M,내국인,ST-382,ST-1263,17,17,1045,1049
1996,F,내국인,ST-2310,ST-506,14,14,843,863
1976,F,내국인,ST-361,ST-1690,8,8,495,504
1966,M,내국인,ST-3044,ST-105,12,12,723,730
1985,M,내국인,ST-445,ST-445,19,19,1195,1196
1996,,내국인,ST-506,ST-1690,19,19,1179,1185
1959,F,내국인,ST-446,ST-1690,10,10,614,624
1979,M,내국인,ST-506,ST-371,8,8,515,520
1991,\N,내국인,ST-371,ST-506,8,8,499,509
1993,M,내국인,ST-3003,ST-368,14,14,848,869
2000,\N,내국인,ST-382,ST-1263,17,17,1032,1038
1988,M,내국인,ST-2331,ST-506,9,9,584,595
1996,F,내국인,ST-368,ST-112,22,22,1352,1356
1975,,내국인,ST-506,ST-446,7,7,446,451
1976,M,내국인,ST-106,ST-506,17,17,1026,1029
1992,M,내국인,ST-1194,ST-2320,8,9,539,545
1993,\N,내국인,ST-3043,ST-364,17,17,1027,1029
1974,F,내국인,ST-3043,ST-2310,19,19,1177,1181
1998,F,내국인,ST-506,ST-1690,13,14,837,846
1993,F,내국인,ST-446,ST-1191,19,19,1171,1176
2000,F,내국인,ST-506,ST-3043,9,9,587,592
1999,\N,내국인,ST-3043,ST-445,10,10,619,623
1997,\N,내국인,ST-2320,ST-2331,19,19,1167,1174
1995,M,내국인,ST-2320,ST-361,19,19,1158,1166
2004,F,내국인,ST-446,ST-1690,17,17,1063,1071
1996,F,내국인,ST-1661,ST-1690,15,15,919,922
1989,M,내국인,ST-3044,ST-368,17,17,1061,1067
1999,M,내국인,ST-1661,ST-1194,21,21,1278,1293
1992,\N,내국인,ST-363,ST-2341,6,6,394,414
\N,M,내국인,ST-3003,ST-3003,12,13,764,783
1994,M,내국인,ST-363,ST-1263,19,20,1195,1207
2004,M,내국인,ST-2310,ST-1661,21,21,1261,1267
1988,M,내국인,ST-3043,ST-445,17,17,1052,1056
1991,\N,내국인,ST-445,ST-364,8,8,521,528
2002,,내국인,ST-1661,ST-382,22,22,1351,1362
1992,F,내국인,ST-3003,ST-3003,19,19,1142,1153
1997,M,내국인,ST-1194,ST-1194,11,11,708,718
1983,M,내국인,ST-3003,ST-1661,0,0,14,21
1996,\N,내국인,ST-1661,ST-3003,21,21,1294,1301
1988,F,내국인,ST-3044,ST-445,17,17,1057,1064
1984,F,내국인,ST-2543,ST-1263,16,16,1011,1015
1997,\N,내국인,ST-3044,ST-368,18,18,1094,1101
1993,F,내국인,ST-382,ST-368,11,11,678,692
1994,M,내국인,ST-105,ST-2310,9,9,562,566
1968,M,내국인,ST-2320,ST-3043,13,14,839,845
1995,M,내국인,ST-506,ST-106,9,9,596,599
2001,M,내국인,ST-1194,ST-445,23,23,1399,1406
1996,,내국인,ST-1661,ST-3003,7,7,467,475
1992,\N,내국인,ST-2341,ST-446,20,21,1257,1269
1993,\N,내국인,ST-1263,ST-1194,17,17,1038,1043
1993,F,내국인,ST-364,ST-364,14,15,892,903
1998,\N,내국인,ST-1661,ST-2310,8,8,510,515
1972,M,내국인,ST-506,ST-106,17,18,1076,1100
1970,M,내국인,ST-105,ST-105,15,15,925,934
1997,F,내국인,ST-3043,ST-506,18,18,1128,1136
1983,M,내국인,ST-382,ST-2331,17,17,1056,1070
1991,\N,내국인,ST-364,ST-368,10,10,620,624
1989,M,내국인,ST-368,ST-364,8,8,525,531
1998,\N,내국인,ST-2543,ST-1263,8,8,490,493
1977,F,내국인,ST-2341,ST-2310,20,20,1213,1229
1994,M,내국인,ST-106,ST-506,10,10,602,605
1997,M,내국인,ST-368,ST-3043,7,7,447,452
1998,F,내국인,ST-368,ST-1191,16,16,962,973
1993,F,내국인,ST-361,ST-2320,7,7,445,451
1999,,내국인,ST-1661,ST-1690,13,13,821,823
1998,\N,내국인,ST-2341,ST-106,8,8,527,535
1992,\N,내국인,ST-2341,ST-112,21,22,1316,1327
1984,F,내국인,ST-368,ST-364,16,16,960,966
1901,\N,내국인,ST-3043,ST-105,9,9,573,578
1996,M,내국인,ST-446,ST-446,19,20,1195,1210
1994,\N,내국인,ST-446,ST-3044,8,8,482,492
1981,M,내국인,ST-3043,ST-368,18,18,1098,1104
1995,M,내국인,ST-3044,ST-105,10,10,619,623
1991,\N,내국인,ST-1194,ST-2320,7,7,463,468
1995,M,내국인,ST-1661,ST-106,8,8,506,515
1984,\N,내국인,ST-2331,ST-2320,6,6,396,404
1995,\N,내국인,ST-368,ST-361,0,0,24,53
\N,M,내국인,ST-3043,ST-368,15,15,938,953
1989,,내국인,ST-3044,ST-105,17,17,1064,1070
1992,M,내국인,ST-506,ST-2341,18,19,1133,1143
2003,F,내국인,ST-1194,ST-1194,15,15,903,903
1989,M,내국인,ST-105,ST-364,8,8,516,521
1966,F,내국인,ST-1661,ST-446,1,1,66,78
1962,,내국인,ST-368,ST-1191,22,22,1356,1366
1997,F,내국인,ST-3044,ST-106,8,9,529,544
2006,F,내국인,ST-1263,ST-1263,22,22,1325,1349
1992,F,내국인,ST-3043,ST-105,9,9,550,558
1998,M,내국인,ST-1191,ST-446,13,13,830,832
1998,\N,내국인,ST-445,ST-382,11,11,675,678
1999,\N,내국인,ST-3043,ST-506,14,14,859,866
2003,M,내국인,ST-2310,ST-2310,16,17,1007,1026
1901,\N,내국인,ST-446,ST-112,18,19,1135,1144
1990,\N,내국인,ST-446,ST-506,7,7,435,439
1985,\N,내국인,ST-105,ST-3043,9,9,581,586
1984,F,내국인,ST-2543,ST-1263,7,8,479,483
1987,\N,내국인,ST-368,ST-3044,19,19,1142,1147
1998,M,내국인,ST-2310,ST-368,5,5,320,325
1982,\N,내국인,ST-368,ST-112,9,9,576,579
1994,F,내국인,ST-363,ST-2331,7,7,440,444
1988,M,내국인,ST-105,ST-364,10,10,642,648
1981,M,내국인,ST-368,ST-3044,9,9,568,573
1997,M,내국인,ST-506,ST-1690,18,18,1126,1134
2000,\N,내국인,ST-1690,ST-106,2,2,164,174
\N,M,내국인,ST-506,ST-446,10,10,613,617
1994,M,내국인,ST-2310,ST-368,18,19,1117,1145
1987,M,내국인,ST-105,ST-3044,9,9,543,547
1998,\N,내국인,ST-368,ST-371,18,18,1123,1127
1994,\N,내국인,ST-3043,ST-2320,17,17,1029,1035
1990,M,내국인,ST-1263,ST-363,18,18,1087,1092
1990,M,내국인,ST-506,ST-3043,10,10,642,650
1976,\N,내국인,ST-506,ST-506,14,14,857,869
1988,\N,내국인,ST-445,ST-3043,15,15,912,916
1982,F,내국인,ST-371,ST-371,9,9,583,585
2001,,내국인,ST-1661,ST-3043,12,12,752,759
1999,M,내국인,ST-2310,ST-361,2,2,130,140
1981,F,내국인,ST-1194,ST-1194,8,8,483,483
1989,F,내국인,ST-446,ST-106,7,7,435,439
1985,F,내국인,ST-2310,ST-368,7,7,460,465
1997,\N,내국인,ST-1690,ST-106,18,18,1116,1125
1989,M,내국인,ST-1263,ST-371,8,8,509,521
1998,F,내국인,ST-2331,ST-2331,8,8,520,520
1985,F,내국인,ST-3003,ST-3003,10,10,628,646
1995,M,내국인,ST-2331,ST-2310,23,0,1436,3
1997,\N,내국인,ST-361,ST-445,7,7,451,457
1986,M,내국인,ST-368,ST-112,9,9,561,564
1979,F,내국인,ST-1263,ST-1263,10,10,637,643
1998,,내국인,ST-506,ST-446,22,22,1359,1365
1991,M,내국인,ST-1661,ST-368,17,18,1072,1095
2003,M,내국인,ST-2310,ST-1661,17,17,1040,1044
1987,M,내국인,ST-361,ST-2331,20,20,1226,1230
1961,F,내국인,ST-1263,ST-363,18,19,1130,1141
1968,F,내국인,ST-2320,ST-3044,8,8,526,533
1991,M,내국인,ST-2331,ST-1263,7,7,439,445
1996,\N,내국인,ST-2320,ST-361,20,20,1213,1224
1991,M,내국인,ST-445,ST-1263,20,20,1206,1213
1992,F,내국인,ST-1690,ST-3044,19,19,1146,1160
1994,\N,내국인,ST-363,ST-1661,0,0,12,27
1988,F,내국인,ST-446,ST-506,8,8,504,508
2003,M,내국인,ST-2320,ST-3003,10,10,623,633
2000,\N,내국인,ST-506,ST-106,3,3,234,238
1989,F,내국인,ST-2310,ST-3044,7,7,421,426
1995,F,내국인,ST-364,ST-3003,10,10,627,631
1999,\N,내국인,ST-3043,ST-3043,23,23,1395,1396
1991,M,내국인,ST-1191,ST-368,8,8,517,522
1996,F,내국인,ST-2341,ST-2341,19,20,1189,1205
1990,F,내국인,ST-363,ST-1263,7,7,466,471
1991,F,내국인,ST-368,ST-3043,9,9,540,550
1999,\N,내국인,ST-2320,ST-1194,21,21,1261,1265
1976,M,내국인,ST-364,ST-368,11,12,715,720
1993,M,내국인,ST-506,ST-3003,18,18,1106,1109
1990,\N,내국인,ST-105,ST-112,9,9,549,553
2003,M,내국인,ST-106,ST-506,9,9,559,562
1978,M,내국인,ST-2310,ST-2543,0,0,37,53
1992,F,내국인,ST-363,ST-1263,19,20,1198,1201
1989,M,내국인,ST-105,ST-364,8,8,512,517
2002,F,내국인,ST-1661,ST-1194,22,22,1359,1373
1979,F,내국인,ST-2320,ST-3044,12,12,757,768
1999,\N,내국인,ST-2320,ST-364,8,8,490,497
1978,M,내국인,ST-368,ST-3043,8,8,496,502
1997,M,내국인,ST-1263,ST-2543,19,19,1171,1181
1985,\N,내국인,ST-368,ST-371,13,13,781,785
1993,F,내국인,ST-2310,ST-506,18,19,1135,1143
1986,\N,내국인,ST-506,ST-2310,0,1,57,63
1992,F,내국인,ST-368,ST-371,18,18,1087,1092
1990,F,내국인,ST-106,ST-106,13,14,827,847
1991,F,내국인,ST-506,ST-3044,8,8,481,488
1998,M,내국인,ST-1263,ST-382,9,9,547,551
1983,M,내국인,ST-1263,ST-368,7,8,475,490
1994,\N,내국인,ST-2331,ST-382,7,7,433,437
1980,M,내국인,ST-2310,ST-368,17,17,1059,1064
2000,M,내국인,ST-2310,ST-364,13,13,833,838
\N,M,내국인,ST-105,ST-364,11,11,689,693
1990,M,내국인,ST-368,ST-3043,7,7,454,459
\N,F,내국인,ST-445,ST-1690,9,10,592,602
1961,M,내국인,ST-3044,ST-2320,15,15,911,917
1987,F,내국인,ST-506,ST-112,9,9,591,596
1991,\N,내국인,ST-1191,ST-3003,9,9,579,584
2004,F,내국인,ST-445,ST-1263,8,9,535,546
2000,M,내국인,ST-1194,ST-2310,18,18,1109,1119
1958,F,내국인,ST-1263,ST-445,10,11,650,661
1976,M,내국인,ST-105,ST-363,10,11,651,662
1985,F,내국인,ST-368,ST-364,8,8,504,508
1969,M,내국인,ST-112,ST-112,10,10,635,653
1983,M,내국인,ST-1661,ST-364,8,8,507,517
1995,M,내국인,ST-2331,ST-363,13,14,838,864
2000,M,내국인,ST-364,ST-446,22,22,1367,1373
1997,M,내국인,ST-368,ST-3043,6,6,410,416
1968,,내국인,ST-2341,ST-105,15,15,912,924
1982,\N,내국인,ST-446,ST-446,13,13,801,820
2000,M,내국인,ST-1263,ST-1263,9,9,596,597
1982,M,내국인,ST-2331,ST-3003,12,12,740,750
2000,M,내국인,ST-446,ST-2341,9,9,583,594
1998,\N,내국인,ST-371,ST-368,8,8,521,524
1980,F,내국인,ST-382,ST-382,15,15,941,942
1992,\N,내국인,ST-371,ST-368,8,8,482,486
1998,\N,내국인,ST-506,ST-3043,9,9,547,555
1986,M,내국인,ST-105,ST-1690,17,17,1038,1045
1991,F,내국인,ST-2543,ST-368,8,8,512,524
1969,M,내국인,ST-112,ST-112,2,2,156,159
1986,F,내국인,ST-445,ST-3043,8,8,499,506
1990,M,내국인,ST-2320,ST-364,7,8,478,483
2000,\N,내국인,ST-3044,ST-2331,21,22,1315,1321
1996,M,내국인,ST-1263,ST-2543,20,20,1221,1227
1997,,내국인,ST-1690,ST-361,19,19,1165,1174
1990,\N,내국인,ST-506,ST-506,18,18,1103,1104
1999,\N,내국인,ST-368,ST-112,9,9,592,596
1997,\N,내국인,ST-106,ST-106,19,19,1169,1183
1996,M,내국인,ST-1194,ST-3043,8,8,524,531
1961,M,내국인,ST-1263,ST-363,9,9,573,586
1985,F,내국인,ST-3003,ST-3003,10,10,605,623
2009,F,내국인,ST-361,ST-3003,8,8,502,510
1983,F,내국인,ST-1263,ST-3043,7,7,453,466
1990,M,내국인,ST-361,ST-1263,8,8,482,490
1995,F,내국인,ST-361,ST-2310,15,15,949,954
1998,M,내국인,ST-445,ST-1263,2,2,140,146
1969,M,내국인,ST-2341,ST-506,21,21,1301,1310
1987,M,내국인,ST-2331,ST-1263,20,21,1254,1260
1991,M,내국인,ST-1690,ST-105,18,18,1113,1120
1992,M,내국인,ST-361,ST-2320,7,7,451,456
1994,M,내국인,ST-506,ST-3003,18,18,1136,1138
1995,\N,내국인,ST-112,ST-1661,7,7,438,445
1993,M,내국인,ST-1661,ST-2331,18,18,1115,1128
1988,F,내국인,ST-2331,ST-3044,8,8,483,492
1993,M,내국인,ST-3044,ST-446,10,10,616,627
1999,M,내국인,ST-1191,ST-2310,15,15,935,941
1994,M,내국인,ST-1661,ST-2310,11,11,706,712
1971,F,내국인,ST-364,ST-506,11,11,685,691
1993,F,내국인,ST-382,ST-2331,19,20,1195,1200
1994,\N,내국인,ST-371,ST-368,20,20,1231,1238
1994,F,내국인,ST-3044,ST-2331,18,18,1090,1098
1992,F,내국인,ST-1263,ST-363,18,19,1138,1143
1973,M,내국인,ST-2331,ST-1263,5,5,311,317
1996,M,내국인,ST-1191,ST-106,20,20,1205,1215
1997,,내국인,ST-446,ST-2341,20,20,1239,1249
1992,\N,내국인,ST-368,ST-112,19,19,1189,1193
1989,M,내국인,ST-2331,ST-361,17,17,1044,1046
1988,M,내국인,ST-506,ST-446,19,19,1180,1186
\N,\N,내국인,ST-3044,ST-2320,18,18,1129,1138
1967,F,내국인,ST-1191,ST-1661,1,2,109,127
\N,M,내국인,ST-3044,ST-2320,18,18,1096,1101
1994,M,내국인,ST-2331,ST-1263,8,8,492,498
1981,M,내국인,ST-2320,ST-3044,9,9,563,567
1969,M,내국인,ST-364,ST-368,14,14,892,896
1999,F,내국인,ST-1263,ST-1194,11,11,706,709
1984,M,내국인,ST-2543,ST-371,8,8,487,496
1995,\N,내국인,ST-2310,ST-106,9,9,550,561
1973,M,내국인,ST-3044,ST-2320,17,17,1032,1038
1988,F,내국인,ST-2543,ST-3044,8,8,490,503
1983,\N,내국인,ST-368,ST-112,8,8,528,532
1997,M,내국인,ST-506,ST-446,17,17,1068,1076
1996,F,내국인,ST-361,ST-361,14,14,871,871
1993,\N,내국인,ST-506,ST-506,16,16,961,972
1998,\N,내국인,ST-3043,ST-1690,14,14,888,895
1996,M,내국인,ST-3044,ST-3003,7,7,460,464
1988,F,내국인,ST-2310,ST-506,17,17,1063,1071
1982,M,내국인,ST-445,ST-3044,7,8,475,482
1975,,내국인,ST-446,ST-506,17,17,1024,1028
2002,M,내국인,ST-382,ST-2320,13,14,828,849
2003,F,내국인,ST-445,ST-1191,14,15,899,915
1992,M,내국인,ST-506,ST-506,12,12,750,769
1994,M,내국인,ST-1194,ST-1263,8,8,491,496
1993,F,내국인,ST-2331,ST-2320,12,12,749,773
1980,F,내국인,ST-371,ST-364,8,8,488,488
1987,\N,내국인,ST-1194,ST-1263,8,8,493,497
1967,F,내국인,ST-1661,ST-361,19,19,1179,1195
1978,F,내국인,ST-2331,ST-1263,17,17,1034,1040
1991,M,내국인,ST-363,ST-506,17,17,1062,1076
2003,\N,내국인,ST-445,ST-3044,12,12,747,753
\N,\N,내국인,ST-368,ST-3043,9,9,582,588
1999,M,내국인,ST-1263,ST-2331,1,1,107,114
2000,\N,내국인,ST-1661,ST-3003,20,20,1233,1241
1992,F,내국인,ST-105,ST-3044,8,8,525,528
1985,M,내국인,ST-1661,ST-112,8,8,510,514
2000,F,내국인,ST-446,ST-506,8,8,506,511
1997,\N,내국인,ST-1263,ST-2331,17,17,1045,1053
1972,M,내국인,ST-2310,ST-368,14,15,893,913
1998,F,내국인,ST-364,ST-1690,15,15,937,948
1985,F,내국인,ST-1263,ST-3003,7,7,456,470
\N,F,내국인,ST-371,ST-2341,16,16,997,1011
2001,M,내국인,ST-2320,ST-2310,8,8,508,511
1992,\N,내국인,ST-364,ST-445,11,11,708,714
1987,F,내국인,ST-3043,ST-445,12,12,726,736
\N,F,내국인,ST-1661,ST-2310,8,8,535,539
1996,M,내국인,ST-445,ST-371,21,21,1306,1315
1998,\N,내국인,ST-3003,ST-1661,16,16,967,973
1999,M,내국인,ST-371,ST-506,9,9,574,579
1988,M,내국인,ST-368,ST-3044,8,8,486,491
1976,\N,내국인,ST-1690,ST-2310,3,3,180,184
2000,M,내국인,ST-1263,ST-363,22,22,1368,1373
\N,M,내국인,ST-1263,ST-2543,18,18,1103,1108
1987,M,내국인,ST-2320,ST-3043,10,10,620,633
1975,F,내국인,ST-2310,ST-106,22,22,1334,1346
1982,M,내국인,ST-3044,ST-106,15,15,933,945
\N,\N,비회원,ST-3003,ST-2341,14,15,880,904
1993,\N,내국인,ST-364,ST-3003,9,9,550,554
1966,\N,내국인,ST-105,ST-364,17,17,1046,1051
2001,\N,내국인,ST-445,ST-1263,17,17,1062,1068
2003,F,내국인,ST-361,ST-361,19,19,1141,1152
1989,M,내국인,ST-363,ST-363,18,18,1118,1118
\N,M,내국인,ST-112,ST-1191,23,23,1393,1399
1996,M,내국인,ST-3043,ST-506,9,9,540,548
1967,F,내국인,ST-2341,ST-446,8,8,482,506
1992,F,내국인,ST-3043,ST-368,8,8,530,536
